rheaid	reactionEquation	compoundID_L	compoundID_R	compoundName_L	compoundName_R
RHEA:38563	1-O-hexadecyl-2-acetyl-sn-glycerol + H2O = 1-O-hexadecyl-sn-glycerol + acetate + H(+)	CHEBI:75936,CHEBI:15377	CHEBI:15378,CHEBI:30089	1-O-hexadecyl-2-acetyl-sn-glycerol,H2O	H(+),acetate
RHEA:38575	1,2,3-tri-(9Z-octadecenoyl)-glycerol + H2O = (9Z)-octadecenoate + di-(9Z)-octadecenoylglycerol + H(+)	CHEBI:53753,CHEBI:15377	CHEBI:15378,CHEBI:30823	1,2,3-tri-(9Z-octadecenoyl)-glycerol,H2O	H(+),(9Z)-octadecenoate
RHEA:38587	UDP-alpha-D-glucose + vancomycin aglycone = devancoaminyl-vancomycin + UDP	CHEBI:58885	CHEBI:58223	UDP-alpha-D-glucose	UDP
RHEA:38591	devancoaminyl-vancomycin + dTDP-beta-L-4-epi-vancosamine = chloroorienticin B + dTDP + H(+)	NA	CHEBI:15378,CHEBI:58369	NA	H(+),dTDP
RHEA:38595	1,3-di-(9Z-octadecenoyl)-glycerol + H2O = (9Z)-octadecenoate + 1-(9Z-octadecenoyl)-sn-glycerol + H(+)	CHEBI:15377	CHEBI:15378,CHEBI:30823	H2O	H(+),(9Z)-octadecenoate
RHEA:38599	NADP(+) + nicotinate = nicotinamide + nicotinate-adenine dinucleotide phosphate	CHEBI:32544,CHEBI:58349	CHEBI:17154	nicotinate,NADP(+)	nicotinamide
RHEA:38603	NADP(+) = 2'-phospho-cyclic ADP-ribose + nicotinamide	CHEBI:58349	CHEBI:17154	NADP(+)	nicotinamide
RHEA:38607	2'-phospho-cyclic ADP-ribose + nicotinate = nicotinate-adenine dinucleotide phosphate	CHEBI:32544	NA	nicotinate	NA
RHEA:38611	NAD(+) = cyclic ADP-ribose + H(+) + nicotinamide	CHEBI:57540	CHEBI:15378,CHEBI:17154	NAD(+)	H(+),nicotinamide
RHEA:38615	cyclic ADP-ribose + H2O = ADP-D-ribose	CHEBI:15377	CHEBI:57967	H2O	ADP-D-ribose
RHEA:38619	nicotinate beta-D-ribonucleotide + phenol = H(+) + nicotinate + phenyl 5-phospho-alpha-D-ribofuranoside	CHEBI:15882	CHEBI:32544,CHEBI:15378	phenol	nicotinate,H(+)
RHEA:38623	1'-[1,2-diacyl-sn-glycero-3-phospho],3'-[1-acyl-sn-glycero-3-phospho]-glycerol + octanoyl-CoA = 1'-[1,2-diacyl-sn-glycero-3-phospho],3'-[1-acyl,2-octanoyl-sn-glycero-3-phospho]-glycerol + CoA	CHEBI:64743,CHEBI:57386	CHEBI:57287	1'-[1,2-diacyl-sn-glycero-3-phospho],3'-[1-acyl-sn-glycero-3-phospho]-glycerol,octanoyl-CoA	CoA
RHEA:38627	1',3'-bis-[1-acyl-sn-glycero-3-phospho]-glycerol + octanoyl-CoA = 1'-[1-acyl-2-octanoyl-sn-glycero-3-phospho],3'-[1-acyl,2-hydroxy-sn-glycero-3-phospho]-glycerol + CoA	CHEBI:57386	CHEBI:57287	octanoyl-CoA	CoA
RHEA:38631	1'-[1,2-diacyl-sn-glycero-3-phospho],3'-[1-acyl-sn-glycero-3-phospho]-glycerol + hexadecanoyl-CoA = 1'-[1,2-diacyl-sn-glycero-3-phospho],3'-[1-acyl,2-hexadecanoyl-sn-glycero-3-phospho]-glycerol + CoA	CHEBI:64743,CHEBI:57379	CHEBI:57287	1'-[1,2-diacyl-sn-glycero-3-phospho],3'-[1-acyl-sn-glycero-3-phospho]-glycerol,hexadecanoyl-CoA	CoA
RHEA:38635	(5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA + 1'-[1,2-diacyl-sn-glycero-3-phospho],3'-[1-acyl-sn-glycero-3-phospho]-glycerol = 1'-[1,2-diacyl-sn-glycero-3-phospho],3'-[1-acyl,2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phospho]-glycerol + CoA	CHEBI:64743,CHEBI:57368	CHEBI:57287	1'-[1,2-diacyl-sn-glycero-3-phospho],3'-[1-acyl-sn-glycero-3-phospho]-glycerol,(5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA	CoA
RHEA:38639	(5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA + 1',3'-bis-[1-acyl-sn-glycero-3-phospho]-glycerol = 1'-[1-acyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phospho],3'-[1-acyl,2-hydroxy-sn-glycero-3-phospho]-glycerol + CoA	CHEBI:57368	CHEBI:57287	(5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA	CoA
RHEA:38643	1,2-di-(9Z)-octadecenoyl-3-hexadecanoyl-sn-glycerol + H2O = (9Z)-octadecenoate + 2-(9Z-octadecenoyl)-3-hexadecanoyl-sn-glycerol + H(+)	CHEBI:15377	CHEBI:15378,CHEBI:30823	H2O	H(+),(9Z)-octadecenoate
RHEA:38647	1-hexadecanoyl-2,3-di-(9Z)-octadecenoyl-sn-glycerol + H2O = (9Z)-octadecenoate + 1-hexadecanoyl-3-(9Z)-octadecenoyl-sn-glycerol + H(+)	CHEBI:15377	CHEBI:15378,CHEBI:30823	H2O	H(+),(9Z)-octadecenoate
RHEA:38651	1,3-di-(9Z-octadecenoyl)-glycerol + H2O = (9Z)-octadecenoate + 3-(9Z-octadecenoyl)-sn-glycerol + H(+)	CHEBI:15377	CHEBI:15378,CHEBI:30823	H2O	H(+),(9Z)-octadecenoate
RHEA:38655	6-tuliposide B = D-glucose + tulipalin B	NA	CHEBI:4167	NA	D-glucose
RHEA:38703	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-(9Z-octadecenoyl)-N-acetylsphing-4-enine + 1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	CHEBI:74669,CHEBI:46979	CHEBI:28610	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine,N-(acetyl)-sphing-4-enine	1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine
RHEA:38707	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1-O-hexadecyl-2-acetyl-sn-glycerol = (9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1-O-hexadecyl-2-acetyl-3-(9Z)-octadecenoyl-sn-glycerol	CHEBI:74669,CHEBI:75936	CHEBI:76083	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine,1-O-hexadecyl-2-acetyl-sn-glycerol	(9Z-octadecenoyl)-sn-glycero-3-phosphocholine
RHEA:38711	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1-O-hexadecylglycerol = (9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1-O-hexadecyl-3-(9Z)-octadecenoylglycerol	CHEBI:74669	CHEBI:76083	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	(9Z-octadecenoyl)-sn-glycero-3-phosphocholine
RHEA:38723	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1-O-hexadecyl-2-O-methyl-sn-glycerol = (9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1-O-hexadecyl-2-O-methyl-3-(9Z)-octadecenoyl-sn-glycerol	CHEBI:74669	CHEBI:76083	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	(9Z-octadecenoyl)-sn-glycero-3-phosphocholine
RHEA:38727	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1-hexadecanoyl-sn-glycerol = (9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1-hexadecanoyl-3-(9Z)-octadecenoyl-sn-glycerol	CHEBI:74669	CHEBI:76083	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	(9Z-octadecenoyl)-sn-glycero-3-phosphocholine
RHEA:38731	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 3-hexadecanoyl-sn-glycerol = (9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1-(9Z)-octadecenoyl-3-hexadecanoyl-sn-glycerol	CHEBI:74669	CHEBI:76083	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	(9Z-octadecenoyl)-sn-glycero-3-phosphocholine
RHEA:38735	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 2-hexadecanoylglycerol = (9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1-(9Z)-octadecenoyl-2-hexadecanoylglycerol	CHEBI:74669	CHEBI:76083	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	(9Z-octadecenoyl)-sn-glycero-3-phosphocholine
RHEA:38739	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1-(9Z-octadecenoyl)-sn-glycerol = (9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1,3-di-(9Z-octadecenoyl)-glycerol	CHEBI:74669	CHEBI:76083	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	(9Z-octadecenoyl)-sn-glycero-3-phosphocholine
RHEA:38743	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 3-(9Z-octadecenoyl)-sn-glycerol = (9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1,3-di-(9Z-octadecenoyl)-glycerol	CHEBI:74669	CHEBI:76083	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	(9Z-octadecenoyl)-sn-glycero-3-phosphocholine
RHEA:38747	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + N-(9Z-octadecenoyl) ethanolamine = (9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 2-[(9Z)-octadecenoylamino]ethyl (9Z)-octadecenoate	CHEBI:74669	CHEBI:76083	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	(9Z-octadecenoyl)-sn-glycero-3-phosphocholine
RHEA:38751	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-ethanolamine = (9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 2-[(5Z,8Z,11Z,14Z)-eicosatetraenoylamino]ethyl (9Z)-octadecenoate	CHEBI:2700,CHEBI:74669	CHEBI:76083	N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-ethanolamine,1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	(9Z-octadecenoyl)-sn-glycero-3-phosphocholine
RHEA:38755	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-(9Z-octadecenoyl)-N-acetylsphing-4-enine + 1-hexadecanoyl-sn-glycero-3-phosphocholine	CHEBI:46979	CHEBI:72998	N-(acetyl)-sphing-4-enine	1-hexadecanoyl-sn-glycero-3-phosphocholine
RHEA:38759	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-hexadecanoyl-N-acetylsphingosine + 2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	CHEBI:46979	NA	N-(acetyl)-sphing-4-enine	NA
RHEA:38763	1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1-hexadecanoyl-N-acetylsphingosine	CHEBI:46979	CHEBI:28610	N-(acetyl)-sphing-4-enine	1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine
RHEA:38767	1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-(9Z-octadecenoyl)-N-acetylsphing-4-enine + 2-hexadecanoyl-sn-glycero-3-phosphocholine	CHEBI:46979	CHEBI:76078	N-(acetyl)-sphing-4-enine	2-hexadecanoyl-sn-glycero-3-phosphocholine
RHEA:38771	1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-N-acetylsphingosine + 1-hexadecanoyl-sn-glycero-3-phosphocholine	CHEBI:46979	CHEBI:72998	N-(acetyl)-sphing-4-enine	1-hexadecanoyl-sn-glycero-3-phosphocholine
RHEA:38775	1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-hexadecanoyl-N-acetylsphingosine + 2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphocholine	CHEBI:46979	CHEBI:76079	N-(acetyl)-sphing-4-enine	2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphocholine
RHEA:38779	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + H2O = (9Z)-octadecenoate + 1-hexadecanoyl-sn-glycero-3-phosphocholine + H(+)	CHEBI:15377	CHEBI:72998,CHEBI:15378,CHEBI:30823	H2O	1-hexadecanoyl-sn-glycero-3-phosphocholine,H(+),(9Z)-octadecenoate
RHEA:38783	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + H2O = 2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + H(+) + hexadecanoate	CHEBI:15377	CHEBI:15378,CHEBI:7896	H2O	H(+),hexadecanoate
RHEA:38787	1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = (9Z)-octadecenoate + 2-hexadecanoyl-sn-glycero-3-phosphocholine + H(+)	CHEBI:15377	CHEBI:76078,CHEBI:15378,CHEBI:30823	H2O	2-hexadecanoyl-sn-glycero-3-phosphocholine,H(+),(9Z)-octadecenoate
RHEA:38791	1-(9Z)-octadecenoyl-2-octadecanoyl-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-(9Z-octadecenoyl)-N-acetylsphing-4-enine + 2-octadecanoyl-sn-glycero-3-phosphocholine	CHEBI:46979	NA	N-(acetyl)-sphing-4-enine	NA
RHEA:38795	1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-(9Z-octadecenoyl)-N-acetylsphing-4-enine + 1-octadecanoyl-sn-glycero-3-phosphocholine	CHEBI:46979	CHEBI:73858	N-(acetyl)-sphing-4-enine	1-octadecanoyl-sn-glycero-3-phosphocholine
RHEA:38799	1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-octadecanoyl-N-acetylsphingosine + 2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	CHEBI:46979	NA	N-(acetyl)-sphing-4-enine	NA
RHEA:38803	1-(9Z)-octadecenoyl-2-octadecanoyl-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1-octadecanoyl-N-acetylsphingosine	CHEBI:46979	CHEBI:28610	N-(acetyl)-sphing-4-enine	1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine
RHEA:38807	1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-(9Z,12Z-octadecadienoyl)-N-acetylsphing-4-enine + 1-hexadecanoyl-sn-glycero-3-phosphocholine	CHEBI:73002,CHEBI:46979	CHEBI:72998	1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine,N-(acetyl)-sphing-4-enine	1-hexadecanoyl-sn-glycero-3-phosphocholine
RHEA:38811	1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-hexadecanoyl-N-acetylsphingosine + 2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine	CHEBI:73002,CHEBI:46979	NA	1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine,N-(acetyl)-sphing-4-enine	NA
RHEA:38815	1-hexadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-hexadecanoyl-N-acetylsphingosine + 2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine	CHEBI:46979	NA	N-(acetyl)-sphing-4-enine	NA
RHEA:38819	1-hexadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-N-acetylsphing-4-enine + 1-hexadecanoyl-sn-glycero-3-phosphocholine	CHEBI:46979	CHEBI:72998	N-(acetyl)-sphing-4-enine	1-hexadecanoyl-sn-glycero-3-phosphocholine
RHEA:38823	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine + N-(acetyl)-sphing-4-enine = 1-(9Z-octadecenoyl)-N-acetylsphing-4-enine + 1-hexadecanoyl-sn-glycero-3-phosphoethanolamine	CHEBI:46979	CHEBI:73004	N-(acetyl)-sphing-4-enine	1-hexadecanoyl-sn-glycero-3-phosphoethanolamine
RHEA:38827	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine + N-(acetyl)-sphing-4-enine = 1-hexadecanoyl-N-acetylsphingosine + 2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine	CHEBI:46979	NA	N-(acetyl)-sphing-4-enine	NA
RHEA:38831	1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine + N-(acetyl)-sphing-4-enine = 1-hexadecanoyl-N-acetylsphingosine + 2-(9Z,12Z)-octadecadienoyl-sn-glycero-3-phosphoethanolamine	CHEBI:46979	NA	N-(acetyl)-sphing-4-enine	NA
RHEA:38835	1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine + N-(acetyl)-sphing-4-enine = 1-(9Z,12Z-octadecadienoyl)-N-acetylsphing-4-enine + 1-hexadecanoyl-sn-glycero-3-phosphoethanolamine	CHEBI:46979	CHEBI:73004	N-(acetyl)-sphing-4-enine	1-hexadecanoyl-sn-glycero-3-phosphoethanolamine
RHEA:38839	1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine + N-(acetyl)-sphing-4-enine = 1-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-N-acetylsphingosine + 1-hexadecanoyl-sn-glycero-3-phosphoethanolamine	CHEBI:46979	CHEBI:73004	N-(acetyl)-sphing-4-enine	1-hexadecanoyl-sn-glycero-3-phosphoethanolamine
RHEA:38843	1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine + N-(acetyl)-sphing-4-enine = 1-hexadecanoyl-N-acetylsphingosine + 2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphoethanolamine	CHEBI:46979	NA	N-(acetyl)-sphing-4-enine	NA
RHEA:38847	1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = 1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + H(+) + hexadecanoate	CHEBI:15377	CHEBI:28610,CHEBI:15378,CHEBI:7896	H2O	1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine,H(+),hexadecanoate
RHEA:38851	H(+) + tetracenomycin F2 = H2O + tetracenomycin F1	CHEBI:15378	CHEBI:15377	H(+)	H2O
RHEA:38859	beta-D-gentiobiosyl beta-D-glucosyl crocetin + UDP-alpha-D-glucose = bis(beta-D-gentiobiosyl) crocetin + H(+) + UDP	CHEBI:58885	CHEBI:58223,CHEBI:15378	UDP-alpha-D-glucose	UDP,H(+)
RHEA:38863	phosphate + sucrose 6(F)-phosphate = alpha-D-glucose 1-phosphate + beta-D-fructose 6-phosphate	CHEBI:43474	CHEBI:58601,CHEBI:57634	phosphate	alpha-D-glucose 1-phosphate,beta-D-fructose 6-phosphate
RHEA:38887	H2O + N-hexanoyl-sphinganine = hexanoate + sphinganine	CHEBI:15377	CHEBI:17120,CHEBI:57817	H2O	hexanoate,sphinganine
RHEA:38891	H2O + N-hexadecanoylsphing-4-enine = hexadecanoate + sphing-4-enine	CHEBI:15377	CHEBI:7896,CHEBI:57756	H2O	hexadecanoate,sphing-4-enine
RHEA:38911	avenacoside B + H2O = 26-desgluco-avenacoside B + D-glucose	CHEBI:15377	CHEBI:4167	H2O	D-glucose
RHEA:38919	H2O + sphing-4-enine-phosphocholine = choline + H(+) + sphing-4-enine 1-phosphate	CHEBI:15377	CHEBI:15378,CHEBI:15354	H2O	H(+),choline
RHEA:38931	1-(9Z-octadecenoyl)-sn-glycero-3-phospho-L-serine + H2O = 1-(9Z-octadecenoyl)-sn-glycero-3-phosphate + H(+) + L-serine	CHEBI:15377	CHEBI:74544,CHEBI:15378,CHEBI:33384	H2O	1-(9Z-octadecenoyl)-sn-glycero-3-phosphate,H(+),L-serine
RHEA:38935	cyclohexane-1-carbonyl-CoA + H(+) + oxidized [electron-transfer flavoprotein] = cyclohex-1-ene-1-carbonyl-CoA + reduced [electron-transfer flavoprotein]	GENERIC:10685,CHEBI:15378	GENERIC:10686	oxidized [electron-transfer flavoprotein],H(+)	reduced [electron-transfer flavoprotein]
RHEA:38939	dioscin + 2 H2O = diosgenin 3-beta-D-glucoside + 2 L-rhamnopyranose	CHEBI:15377	NA	H2O	NA
RHEA:38979	1-octadecanoyl-sn-glycero-3-phosphocholine + H2O = 1-octadecanoyl-sn-glycero-3-phosphate + choline + H(+)	CHEBI:73858,CHEBI:15377	CHEBI:15378,CHEBI:15354	1-octadecanoyl-sn-glycero-3-phosphocholine,H2O	H(+),choline
RHEA:38983	1-tetradecanoyl-sn-glycero-3-phosphocholine + H2O = 1-tetradecanoyl-sn-glycerol 3-phosphate + choline + H(+)	CHEBI:15377	CHEBI:15378,CHEBI:15354	H2O	H(+),choline
RHEA:38991	1-dodecanoyl-sn-glycero-3-phosphocholine + H2O = 1-dodecanoyl-sn-glycerol 3-phosphate + choline + H(+)	CHEBI:15377	CHEBI:15378,CHEBI:15354	H2O	H(+),choline
RHEA:38999	a 1-acyl-sn-glycero-3-phospho-L-serine + H2O = a 1-acyl-sn-glycero-3-phosphate + H(+) + L-serine	CHEBI:15377	CHEBI:15378,CHEBI:33384,CHEBI:57970	H2O	H(+),L-serine,a 1-acyl-sn-glycero-3-phosphate
RHEA:39015	22-oxodocosanoate + H2O + NAD(+) = docosanedioate + 2 H(+) + NADH	CHEBI:15377,CHEBI:57540	CHEBI:57945,CHEBI:15378	H2O,NAD(+)	NADH,H(+)
RHEA:39019	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,5-bisphosphate) + H2O = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-5-phosphate) + phosphate	CHEBI:15377	CHEBI:43474	H2O	phosphate
RHEA:39027	a 1,2-diacyl-3-O-(beta-D-Glc-(1->6)-beta-D-Glc)-sn-glycerol + UDP-alpha-D-glucose = a 1,2-diacyl-3-O-(beta-D-Glc-(1->6)-beta-D-Glc-(1->6)-beta-D-Glc)-sn-glycerol + H(+) + UDP	CHEBI:58885	CHEBI:58223,CHEBI:15378	UDP-alpha-D-glucose	UDP,H(+)
RHEA:39031	a 1,2-diacyl-3-O-(beta-D-glucopyranosyl)-sn-glycerol + UDP-alpha-D-glucose = a 1,2-diacyl-3-O-(beta-D-Glc-(1->6)-beta-D-Glc)-sn-glycerol + H(+) + UDP	CHEBI:58885	CHEBI:58223,CHEBI:15378	UDP-alpha-D-glucose	UDP,H(+)
RHEA:39035	an omega-hydroxy fatty acid + NAD(+) = an omega-oxo fatty acid + H(+) + NADH	CHEBI:57540	CHEBI:57945,CHEBI:15378	NAD(+)	NADH,H(+)
RHEA:39039	an omega-oxo fatty acid + H2O + NAD(+) = a dicarboxylate + 2 H(+) + NADH	CHEBI:15377,CHEBI:57540	CHEBI:57945,CHEBI:15378	H2O,NAD(+)	NADH,H(+)
RHEA:39063	NADP(+) + scyllo-inositol = H(+) + NADPH + scyllo-inosose	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:39067	3-oxooctanedioyl-CoA + CoA = acetyl-CoA + hexanedioyl-CoA	CHEBI:57287	CHEBI:57288	CoA	acetyl-CoA
RHEA:39075	(2E)-dodecenedioyl-CoA + H2O = (3S)-hydroxydodecanedioyl-CoA	CHEBI:15377	NA	H2O	NA
RHEA:39079	(3S)-hydroxydodecanedioyl-CoA + NAD(+) = 3-oxododecanedioyl-CoA + H(+) + NADH	CHEBI:57540	CHEBI:57945,CHEBI:15378	NAD(+)	NADH,H(+)
RHEA:39083	3-oxododecanedioyl-CoA + CoA = acetyl-CoA + decanedioyl-CoA	CHEBI:57287	CHEBI:57288	CoA	acetyl-CoA
RHEA:39091	(2E)-decenedioyl-CoA + H2O = (3S)-hydroxydecanedioyl-CoA	CHEBI:15377	NA	H2O	NA
RHEA:39095	(3S)-hydroxydecanedioyl-CoA + NAD(+) = 3-oxodecanedioyl-CoA + H(+) + NADH	CHEBI:57540	CHEBI:57945,CHEBI:15378	NAD(+)	NADH,H(+)
RHEA:39099	3-oxodecanedioyl-CoA + CoA = acetyl-CoA + octanedioyl-CoA	CHEBI:57287	CHEBI:57288	CoA	acetyl-CoA
RHEA:39107	(5S)-hydroperoxy-(18S)-hydroxy-(6E,8Z,11Z,14Z,16E)-eicosapentaenoate = (5S,6S)-epoxy-(18S)-hydroxy-(7E,9E,11Z,14Z,16E)-eicosapentaenoate + H2O	NA	CHEBI:15377	NA	H2O
RHEA:39111	4-hydroxy-2,5-dimethyl-furan-3(2H)-one + NADP(+) = 4-hydroxy-5-methyl-2-methylenefuran-3(2H)-one + H(+) + NADPH	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:39115	4-hydroxy-2,5-dimethyl-furan-3(2H)-one + NAD(+) = 4-hydroxy-5-methyl-2-methylenefuran-3(2H)-one + H(+) + NADH	CHEBI:57540	CHEBI:57945,CHEBI:15378	NAD(+)	NADH,H(+)
RHEA:39123	(2E,6Z,9Z,12Z,15Z,18Z,21Z)-tetracosaheptaenoyl-CoA + H2O = (S)-3-hydroxy-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA	CHEBI:15377	NA	H2O	NA
RHEA:39127	(S)-3-hydroxy-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA + NAD(+) = 3-oxo-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA + H(+) + NADH	CHEBI:57540	CHEBI:57945,CHEBI:15378	NAD(+)	NADH,H(+)
RHEA:39131	3-oxo-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA + CoA = (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA + acetyl-CoA	CHEBI:57287	CHEBI:57288	CoA	acetyl-CoA
RHEA:39139	(2E,6Z,9Z,12Z,15Z,18Z)-tetracosahexaenoyl-CoA + H2O = (S)-3-hydroxy-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA	CHEBI:15377	NA	H2O	NA
