rheaid	reactionEquation	compoundID_L	compoundID_R	compoundName_L	compoundName_R
RHEA:22108	L-threonine = 2-oxobutanoate + NH4(+)	CHEBI:57926	CHEBI:28938,CHEBI:16763	L-threonine	NH4(+),2-oxobutanoate
RHEA:22120	CoA + GTP + succinate = GDP + phosphate + succinyl-CoA	CHEBI:57287,CHEBI:30031,CHEBI:37565	CHEBI:57292,CHEBI:58189,CHEBI:43474	CoA,succinate,GTP	succinyl-CoA,GDP,phosphate
RHEA:22152	a ubiquinone + D-glucose = a ubiquinol + D-glucono-1,5-lactone	CHEBI:4167,POLYMER:9565	CHEBI:16217,POLYMER:9566	D-glucose,a ubiquinone	D-glucono-1,5-lactone,a ubiquinol
RHEA:22156	GDP + H2O = GMP + H(+) + phosphate	CHEBI:15377,CHEBI:58189	CHEBI:15378,CHEBI:58115,CHEBI:43474	H2O,GDP	H(+),GMP,phosphate
RHEA:22168	UDP-alpha-D-glucose = UDP-alpha-D-galactose	CHEBI:58885	CHEBI:66914	UDP-alpha-D-glucose	UDP-alpha-D-galactose
RHEA:22320	2 alpha-D-glucose 1-phosphate + H2O = D-maltose + 2 phosphate	CHEBI:15377,CHEBI:58601	CHEBI:17306,CHEBI:43474	H2O,alpha-D-glucose 1-phosphate	D-maltose,phosphate
RHEA:22408	dimethylallyl diphosphate + isopentenyl diphosphate = (2E)-geranyl diphosphate + diphosphate	CHEBI:57623,CHEBI:128769	CHEBI:33019,CHEBI:58057	dimethylallyl diphosphate,isopentenyl diphosphate	diphosphate,(2E)-geranyl diphosphate
RHEA:22556	(S)-malate + A = AH2 + oxaloacetate	CHEBI:13193,CHEBI:15589	CHEBI:17499,CHEBI:16452	A,(S)-malate	AH2,oxaloacetate
RHEA:22604	D-mannose = D-fructose	CHEBI:4208	CHEBI:37721	D-mannose	D-fructose
RHEA:22884	glyoxylate + L-methionine = 4-methylsulfanyl-2-oxobutanoate + glycine	CHEBI:57844,CHEBI:36655	CHEBI:16723,CHEBI:57305	L-methionine,glyoxylate	4-methylsulfanyl-2-oxobutanoate,glycine
RHEA:22912	L-valine + pyruvate = 3-methyl-2-oxobutanoate + L-alanine	CHEBI:57762,CHEBI:15361	CHEBI:11851,CHEBI:57972	L-valine,pyruvate	3-methyl-2-oxobutanoate,L-alanine
RHEA:22996	H2O2 + L-ascorbate = 2 H2O + L-dehydroascorbate	CHEBI:38290,CHEBI:16240	CHEBI:15377,CHEBI:58539	L-ascorbate,H2O2	H2O,L-dehydroascorbate
RHEA:23132	3 H2O + hydrogen sulfide + 6 oxidized [2Fe-2S]-[ferredoxin] = 7 H(+) + 6 reduced [2Fe-2S]-[ferredoxin] + sulfite	GENERIC:10000,CHEBI:15377,CHEBI:29919	GENERIC:10001,CHEBI:15378,CHEBI:17359	oxidized [2Fe-2S]-[ferredoxin],H2O,hydrogen sulfide	reduced [2Fe-2S]-[ferredoxin],H(+),sulfite
RHEA:23152	a ubiquinone + H(+) + NADH = a ubiquinol + NAD(+)	CHEBI:57945,CHEBI:15378,POLYMER:9565	CHEBI:57540,POLYMER:9566	NADH,H(+),a ubiquinone	NAD(+),a ubiquinol
RHEA:23284	isopentenyl diphosphate = dimethylallyl diphosphate	CHEBI:128769	CHEBI:57623	isopentenyl diphosphate	dimethylallyl diphosphate
RHEA:23288	acetaldehyde + CoA + NAD(+) = acetyl-CoA + H(+) + NADH	CHEBI:57287,CHEBI:57540,CHEBI:15343	CHEBI:57945,CHEBI:15378,CHEBI:57288	CoA,NAD(+),acetaldehyde	NADH,H(+),acetyl-CoA
RHEA:23352	2-oxoglutarate + 4-aminobutanoate = L-glutamate + succinate semialdehyde	CHEBI:16810,CHEBI:59888	CHEBI:29985,CHEBI:57706	2-oxoglutarate,4-aminobutanoate	L-glutamate,succinate semialdehyde
RHEA:23444	(S)-lactate + NAD(+) = H(+) + NADH + pyruvate	CHEBI:16651,CHEBI:57540	CHEBI:57945,CHEBI:15378,CHEBI:15361	(S)-lactate,NAD(+)	NADH,H(+),pyruvate
RHEA:23520	acetyl-CoA + propanoate = acetate + propanoyl-CoA	CHEBI:57288,CHEBI:17272	CHEBI:57392,CHEBI:30089	acetyl-CoA,propanoate	propanoyl-CoA,acetate
RHEA:23596	H2O + 2 NAD(+) + UDP-alpha-D-glucose = 3 H(+) + 2 NADH + UDP-alpha-D-glucuronate	CHEBI:15377,CHEBI:58885,CHEBI:57540	CHEBI:57945,CHEBI:15378,CHEBI:58052	H2O,UDP-alpha-D-glucose,NAD(+)	NADH,H(+),UDP-alpha-D-glucuronate
RHEA:23680	a ribonucleoside 5'-triphosphate + H2O = a ribonucleoside 5'-diphosphate + H(+) + phosphate	CHEBI:15377,CHEBI:61557	CHEBI:57930,CHEBI:15378,CHEBI:43474	H2O,a ribonucleoside 5'-triphosphate	a ribonucleoside 5'-diphosphate,H(+),phosphate
RHEA:23688	adenine + H(+) + H2O = hypoxanthine + NH4(+)	CHEBI:15377,CHEBI:15378,CHEBI:16708	CHEBI:28938,CHEBI:17368	H2O,H(+),adenine	NH4(+),hypoxanthine
RHEA:23760	H(+) + H2 + oxidized coenzyme F420-(gamma-Glu)(n) = reduced coenzyme F420-(gamma-Glu)(n)	CHEBI:18276,CHEBI:15378,POLYMER:12939	POLYMER:14378	H2,H(+),oxidized coenzyme F420-(gamma-Glu)(n)	reduced coenzyme F420-(gamma-Glu)(n)
RHEA:23764	diphosphate + L-serine = H(+) + O-phospho-L-serine + phosphate	CHEBI:33019,CHEBI:33384	CHEBI:57524,CHEBI:15378,CHEBI:43474	diphosphate,L-serine	O-phospho-L-serine,H(+),phosphate
RHEA:23768	an acyl-CoA + sphing-4-enine = an N-acylsphing-4-enine + CoA + H(+)	CHEBI:58342,CHEBI:57756	CHEBI:57287,CHEBI:15378,CHEBI:52639	an acyl-CoA,sphing-4-enine	CoA,H(+),an N-acylsphing-4-enine
RHEA:23800	H2O + L-methionine = 2-oxobutanoate + methanethiol + NH4(+)	CHEBI:15377,CHEBI:57844	CHEBI:28938,CHEBI:16007,CHEBI:16763	H2O,L-methionine	NH4(+),methanethiol,2-oxobutanoate
RHEA:23880	L-histidyl-[protein] + phosphoenolpyruvate = N(pros)-phospho-L-histidyl-[protein] + pyruvate	CHEBI:58702,GENERIC:9745	GENERIC:9746,CHEBI:15361	phosphoenolpyruvate,L-histidyl-[protein]	N(pros)-phospho-L-histidyl-[protein],pyruvate
RHEA:23984	cholesterol + NADP(+) = cholesta-5,7-dien-3beta-ol + H(+) + NADPH	CHEBI:16113,CHEBI:58349	CHEBI:15378,CHEBI:57783,CHEBI:17759	cholesterol,NADP(+)	H(+),NADPH,cholesta-5,7-dien-3beta-ol
RHEA:24004	butanoyl-CoA + H(+) + oxidized [electron-transfer flavoprotein] = (2E)-butenoyl-CoA + reduced [electron-transfer flavoprotein]	GENERIC:10685,CHEBI:15378,CHEBI:57371	GENERIC:10686,CHEBI:57332	oxidized [electron-transfer flavoprotein],H(+),butanoyl-CoA	reduced [electron-transfer flavoprotein],(2E)-butenoyl-CoA
RHEA:24048	phosphate + sucrose = alpha-D-glucose 1-phosphate + D-fructose	CHEBI:17992,CHEBI:43474	CHEBI:58601,CHEBI:37721	sucrose,phosphate	alpha-D-glucose 1-phosphate,D-fructose
RHEA:24052	a ubiquinone + reduced [electron-transfer flavoprotein] = a ubiquinol + H(+) + oxidized [electron-transfer flavoprotein]	GENERIC:10686,POLYMER:9565	GENERIC:10685,CHEBI:15378,POLYMER:9566	reduced [electron-transfer flavoprotein],a ubiquinone	oxidized [electron-transfer flavoprotein],H(+),a ubiquinol
RHEA:24148	D-glyceraldehyde 3-phosphate + H2O + 2 oxidized [2Fe-2S]-[ferredoxin] = (2R)-3-phosphoglycerate + 3 H(+) + 2 reduced [2Fe-2S]-[ferredoxin]	GENERIC:10000,CHEBI:15377,CHEBI:59776	GENERIC:10001,CHEBI:15378,CHEBI:58272	oxidized [2Fe-2S]-[ferredoxin],H2O,D-glyceraldehyde 3-phosphate	reduced [2Fe-2S]-[ferredoxin],H(+),(2R)-3-phosphoglycerate
RHEA:24248	glyoxylate + L-alanine = glycine + pyruvate	CHEBI:36655,CHEBI:57972	CHEBI:15361,CHEBI:57305	glyoxylate,L-alanine	pyruvate,glycine
RHEA:24276	acetate + diphosphate = acetyl phosphate + phosphate	CHEBI:33019,CHEBI:30089	CHEBI:22191,CHEBI:43474	diphosphate,acetate	acetyl phosphate,phosphate
RHEA:24316	all-trans-geranylgeranyl diphosphate = (+)-copalyl diphosphate	CHEBI:58756	CHEBI:58635	all-trans-geranylgeranyl diphosphate	(+)-copalyl diphosphate
RHEA:24356	a 1-acyl-sn-glycero-3-phosphocholine = a 2-acyl-sn-glycero-3-phosphocholine	CHEBI:58168	CHEBI:57875	a 1-acyl-sn-glycero-3-phosphocholine	a 2-acyl-sn-glycero-3-phosphocholine
RHEA:24368	L-ornithine = L-proline + NH4(+)	CHEBI:46911	CHEBI:28938,CHEBI:60039	L-ornithine	NH4(+),L-proline
RHEA:24388	phosphate + uridine = alpha-D-ribose 1-phosphate + uracil	CHEBI:43474,CHEBI:16704	CHEBI:57720,CHEBI:17568	phosphate,uridine	alpha-D-ribose 1-phosphate,uracil
RHEA:24408	adenosine + H(+) + H2O = inosine + NH4(+)	CHEBI:15377,CHEBI:16335,CHEBI:15378	CHEBI:28938,CHEBI:17596	H2O,adenosine,H(+)	NH4(+),inosine
RHEA:24424	2 glutathione + L-dehydroascorbate = glutathione disulfide + L-ascorbate	CHEBI:57925,CHEBI:58539	CHEBI:38290,CHEBI:58297	glutathione,L-dehydroascorbate	L-ascorbate,glutathione disulfide
RHEA:24432	H2O + oxaloacetate = acetate + H(+) + oxalate	CHEBI:15377,CHEBI:16452	CHEBI:30623,CHEBI:15378,CHEBI:30089	H2O,oxaloacetate	oxalate,H(+),acetate
RHEA:24540	A + D-glucose = AH2 + D-glucono-1,5-lactone	CHEBI:13193,CHEBI:4167	CHEBI:17499,CHEBI:16217	A,D-glucose	AH2,D-glucono-1,5-lactone
RHEA:24560	acetyl-CoA + L-serine = CoA + O-acetyl-L-serine	CHEBI:57288,CHEBI:33384	CHEBI:57287,CHEBI:58340	acetyl-CoA,L-serine	CoA,O-acetyl-L-serine
RHEA:24576	diphosphate + H2O = H(+) + 2 phosphate	CHEBI:15377,CHEBI:33019	CHEBI:15378,CHEBI:43474	H2O,diphosphate	H(+),phosphate
RHEA:24592	CTP + H(+) + phosphoethanolamine = CDP-ethanolamine + diphosphate	CHEBI:58190,CHEBI:15378,CHEBI:37563	CHEBI:33019,CHEBI:57876	phosphoethanolamine,H(+),CTP	diphosphate,CDP-ethanolamine
RHEA:24612	17beta-estradiol + NAD(+) = estrone + H(+) + NADH	CHEBI:57540,CHEBI:16469	CHEBI:57945,CHEBI:15378,CHEBI:17263	NAD(+),17beta-estradiol	NADH,H(+),estrone
RHEA:24616	17beta-estradiol + NADP(+) = estrone + H(+) + NADPH	CHEBI:58349,CHEBI:16469	CHEBI:15378,CHEBI:57783,CHEBI:17263	NADP(+),17beta-estradiol	H(+),NADPH,estrone
RHEA:24628	2 H2O + 3 NAD(+) + NH4(+) = 5 H(+) + 3 NADH + nitrite	CHEBI:28938,CHEBI:15377,CHEBI:57540	CHEBI:57945,CHEBI:15378,CHEBI:16301	NH4(+),H2O,NAD(+)	NADH,H(+),nitrite
RHEA:24632	2 H2O + 3 NADP(+) + NH4(+) = 5 H(+) + 3 NADPH + nitrite	CHEBI:28938,CHEBI:15377,CHEBI:58349	CHEBI:15378,CHEBI:57783,CHEBI:16301	NH4(+),H2O,NADP(+)	H(+),NADPH,nitrite
RHEA:24636	H2 + NAD(+) = H(+) + NADH	CHEBI:18276,CHEBI:57540	CHEBI:57945,CHEBI:15378	H2,NAD(+)	NADH,H(+)
RHEA:24670	H2O + hypoxanthine + NAD(+) = H(+) + NADH + xanthine	CHEBI:15377,CHEBI:57540,CHEBI:17368	CHEBI:57945,CHEBI:17712,CHEBI:15378	H2O,NAD(+),hypoxanthine	NADH,xanthine,H(+)
RHEA:24813	2-oxoglutarate + L-valine = 3-methyl-2-oxobutanoate + L-glutamate	CHEBI:57762,CHEBI:16810	CHEBI:11851,CHEBI:29985	L-valine,2-oxoglutarate	3-methyl-2-oxobutanoate,L-glutamate
RHEA:24923	L-homoserine = 2-oxobutanoate + NH4(+)	CHEBI:57476	CHEBI:28938,CHEBI:16763	L-homoserine	NH4(+),2-oxobutanoate
RHEA:24931	H2O + L-cysteine = H(+) + hydrogen sulfide + NH4(+) + pyruvate	CHEBI:15377,CHEBI:35235	CHEBI:28938,CHEBI:15378,CHEBI:15361,CHEBI:29919	H2O,L-cysteine	NH4(+),H(+),pyruvate,hydrogen sulfide
RHEA:25021	CTP + riboflavin = CDP + FMN + H(+)	CHEBI:57986,CHEBI:37563	CHEBI:58069,CHEBI:58210,CHEBI:15378	riboflavin,CTP	CDP,FMN,H(+)
RHEA:25117	H2O + L-lysine + NAD(+) = (S)-2-amino-6-oxohexanoate + H(+) + NADH + NH4(+)	CHEBI:15377,CHEBI:32551,CHEBI:57540	CHEBI:28938,CHEBI:57945,CHEBI:15378,CHEBI:58321	H2O,L-lysine,NAD(+)	NH4(+),NADH,H(+),(S)-2-amino-6-oxohexanoate
RHEA:25152	2-oxoglutarate + L-phenylalanine = 3-phenylpyruvate + L-glutamate	CHEBI:16810,CHEBI:58095	CHEBI:18005,CHEBI:29985	2-oxoglutarate,L-phenylalanine	3-phenylpyruvate,L-glutamate
RHEA:25164	A + butanoyl-CoA = (2E)-butenoyl-CoA + AH2	CHEBI:13193,CHEBI:57371	CHEBI:17499,CHEBI:57332	A,butanoyl-CoA	AH2,(2E)-butenoyl-CoA
RHEA:25290	ethanol + NAD(+) = acetaldehyde + H(+) + NADH	CHEBI:57540,CHEBI:16236	CHEBI:57945,CHEBI:15378,CHEBI:15343	NAD(+),ethanol	NADH,H(+),acetaldehyde
RHEA:25294	acetaldehyde + H2O + NAD(+) = acetate + 2 H(+) + NADH	CHEBI:15377,CHEBI:57540,CHEBI:15343	CHEBI:57945,CHEBI:15378,CHEBI:30089	H2O,NAD(+),acetaldehyde	NADH,H(+),acetate
RHEA:25298	acetaldehyde + H2O + NADP(+) = acetate + 2 H(+) + NADPH	CHEBI:15377,CHEBI:15343,CHEBI:58349	CHEBI:15378,CHEBI:57783,CHEBI:30089	H2O,acetaldehyde,NADP(+)	H(+),NADPH,acetate
RHEA:25424	diphosphate + GMP = 5-phospho-alpha-D-ribose 1-diphosphate + guanine	CHEBI:33019,CHEBI:58115	CHEBI:16235,CHEBI:58017	diphosphate,GMP	guanine,5-phospho-alpha-D-ribose 1-diphosphate
RHEA:25480	acetoacetate + succinyl-CoA = acetoacetyl-CoA + succinate	CHEBI:13705,CHEBI:57292	CHEBI:30031,CHEBI:57286	acetoacetate,succinyl-CoA	succinate,acetoacetyl-CoA
RHEA:25796	2-oxoglutarate + L-methionine = 4-methylsulfanyl-2-oxobutanoate + L-glutamate	CHEBI:57844,CHEBI:16810	CHEBI:16723,CHEBI:29985	L-methionine,2-oxoglutarate	4-methylsulfanyl-2-oxobutanoate,L-glutamate
RHEA:25948	a 1,2-diacyl-sn-glycerol + CTP = a 1,2-diacyl-sn-glycero-3-phosphate + CDP + H(+)	CHEBI:17815,CHEBI:37563	CHEBI:58069,CHEBI:58608,CHEBI:15378	a 1,2-diacyl-sn-glycerol,CTP	CDP,a 1,2-diacyl-sn-glycero-3-phosphate,H(+)
RHEA:26073	H2O + UDP-alpha-D-glucuronate = D-glucuronate + H(+) + UDP	CHEBI:15377,CHEBI:58052	CHEBI:58223,CHEBI:15378,CHEBI:58720	H2O,UDP-alpha-D-glucuronate	UDP,H(+),D-glucuronate
RHEA:26136	H2O + N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-ethanolamine = (5Z,8Z,11Z,14Z)-eicosatetraenoate + ethanolamine	CHEBI:2700,CHEBI:15377	CHEBI:57603,CHEBI:32395	N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-ethanolamine,H2O	ethanolamine,(5Z,8Z,11Z,14Z)-eicosatetraenoate
RHEA:26434	indole + L-serine = H2O + L-tryptophan	CHEBI:16881,CHEBI:33384	CHEBI:15377,CHEBI:57912	indole,L-serine	H2O,L-tryptophan
RHEA:26442	a ubiquinone + ethanol = a ubiquinol + acetaldehyde	POLYMER:9565,CHEBI:16236	CHEBI:15343,POLYMER:9566	a ubiquinone,ethanol	acetaldehyde,a ubiquinol
RHEA:26446	3-oxopropanoate + CoA + NADP(+) = H(+) + malonyl-CoA + NADPH	CHEBI:57287,CHEBI:58349,CHEBI:33190	CHEBI:15378,CHEBI:57783,CHEBI:57384	CoA,NADP(+),3-oxopropanoate	H(+),NADPH,malonyl-CoA
RHEA:26450	CoA + NADP(+) + succinate semialdehyde = H(+) + NADPH + succinyl-CoA	CHEBI:57287,CHEBI:57706,CHEBI:58349	CHEBI:15378,CHEBI:57783,CHEBI:57292	CoA,succinate semialdehyde,NADP(+)	H(+),NADPH,succinyl-CoA
RHEA:26538	hydrogencarbonate + NH4(+) + phosphate = carbamoyl phosphate + 2 H2O	CHEBI:28938,CHEBI:17544,CHEBI:43474	CHEBI:15377,CHEBI:58228	NH4(+),hydrogencarbonate,phosphate	H2O,carbamoyl phosphate
RHEA:27318	uracil(in) = uracil(out)	CHEBI:17568	CHEBI:17568	uracil	uracil
RHEA:27429	a 1,2-diacyl-sn-glycero-3-phosphate + H2O = a 1,2-diacyl-sn-glycerol + phosphate	CHEBI:15377,CHEBI:58608	CHEBI:17815,CHEBI:43474	H2O,a 1,2-diacyl-sn-glycero-3-phosphate	a 1,2-diacyl-sn-glycerol,phosphate
RHEA:27586	L-tryptophan + pyruvate = indole-3-pyruvate + L-alanine	CHEBI:15361,CHEBI:57912	CHEBI:57972,CHEBI:17640	pyruvate,L-tryptophan	L-alanine,indole-3-pyruvate
RHEA:27606	a 1,2-diacyl-sn-glycero-3-phosphoethanolamine + L-serine = 1,2-diacyl-sn-glycero-3-phospho-L-serine + ethanolamine	CHEBI:33384,CHEBI:64612	CHEBI:57603,CHEBI:57262	L-serine,a 1,2-diacyl-sn-glycero-3-phosphoethanolamine	ethanolamine,1,2-diacyl-sn-glycero-3-phospho-L-serine
RHEA:27642	adenosine + phosphate = adenine + alpha-D-ribose 1-phosphate	CHEBI:16335,CHEBI:43474	CHEBI:57720,CHEBI:16708	adenosine,phosphate	alpha-D-ribose 1-phosphate,adenine
RHEA:27646	inosine + phosphate = alpha-D-ribose 1-phosphate + hypoxanthine	CHEBI:43474,CHEBI:17596	CHEBI:57720,CHEBI:17368	phosphate,inosine	alpha-D-ribose 1-phosphate,hypoxanthine
RHEA:27650	GTP + uridine = GDP + H(+) + UMP	CHEBI:37565,CHEBI:16704	CHEBI:57865,CHEBI:15378,CHEBI:58189	GTP,uridine	UMP,H(+),GDP
RHEA:27718	H2O + IMP = inosine + phosphate	CHEBI:15377,CHEBI:58053	CHEBI:43474,CHEBI:17596	H2O,IMP	phosphate,inosine
RHEA:27754	H2O + methylglyoxal = (R)-lactate + H(+)	CHEBI:15377,CHEBI:17158	CHEBI:16004,CHEBI:15378	H2O,methylglyoxal	(R)-lactate,H(+)
RHEA:27762	CTP + H2O = CMP + diphosphate + H(+)	CHEBI:15377,CHEBI:37563	CHEBI:33019,CHEBI:15378,CHEBI:60377	H2O,CTP	diphosphate,H(+),CMP
RHEA:27806	acetoacetate + acetyl-CoA = acetate + acetoacetyl-CoA	CHEBI:13705,CHEBI:57288	CHEBI:57286,CHEBI:30089	acetoacetate,acetyl-CoA	acetoacetyl-CoA,acetate
RHEA:27814	acetate(in) = acetate(out)	CHEBI:30089	CHEBI:30089	acetate	acetate
RHEA:27834	a menaquinone + succinate = a menaquinol + fumarate	CHEBI:30031,POLYMER:9537	CHEBI:29806,POLYMER:9539	succinate,a menaquinone	fumarate,a menaquinol
RHEA:27906	butanoyl-CoA + NADP(+) = (2E)-butenoyl-CoA + H(+) + NADPH	CHEBI:57371,CHEBI:58349	CHEBI:57332,CHEBI:15378,CHEBI:57783	butanoyl-CoA,NADP(+)	(2E)-butenoyl-CoA,H(+),NADPH
RHEA:27926	UMP(in) = UMP(out)	CHEBI:57865	CHEBI:57865	UMP	UMP
RHEA:27950	L-phenylalanine(in) = L-phenylalanine(out)	CHEBI:58095	CHEBI:58095	L-phenylalanine	L-phenylalanine
RHEA:28010	propanoyl-CoA + succinate = propanoate + succinyl-CoA	CHEBI:30031,CHEBI:57392	CHEBI:57292,CHEBI:17272	succinate,propanoyl-CoA	succinyl-CoA,propanoate
RHEA:28050	H2O + NADP(+) = NAD(+) + phosphate	CHEBI:15377,CHEBI:58349	CHEBI:57540,CHEBI:43474	H2O,NADP(+)	NAD(+),phosphate
RHEA:28054	2-oxobutanoate + CoA = formate + propanoyl-CoA	CHEBI:57287,CHEBI:16763	CHEBI:15740,CHEBI:57392	CoA,2-oxobutanoate	formate,propanoyl-CoA
RHEA:28102	GDP-alpha-D-mannose + H2O = D-mannose + GDP + H(+)	CHEBI:15377,CHEBI:57527	CHEBI:15378,CHEBI:58189,CHEBI:4208	H2O,GDP-alpha-D-mannose	H(+),GDP,D-mannose
RHEA:28370	oxaloacetate + phosphate = hydrogencarbonate + phosphoenolpyruvate	CHEBI:16452,CHEBI:43474	CHEBI:17544,CHEBI:58702	oxaloacetate,phosphate	hydrogencarbonate,phosphoenolpyruvate
RHEA:28458	biotin(in) = biotin(out)	CHEBI:57586	CHEBI:57586	biotin	biotin
RHEA:28462	pyridoxal(in) = pyridoxal(out)	CHEBI:17310	CHEBI:17310	pyridoxal	pyridoxal
RHEA:28486	Fe(2+)(in) = Fe(2+)(out)	CHEBI:29033	CHEBI:29033	Fe(2+)	Fe(2+)
RHEA:28490	H(+)(in) + K(+)(in) = H(+)(out) + K(+)(out)	CHEBI:15378,CHEBI:29103	CHEBI:15378,CHEBI:29103	H(+),K(+)	H(+),K(+)
RHEA:28546	D-glucose = D-fructose	CHEBI:4167	CHEBI:37721	D-glucose	D-fructose
RHEA:28574	H(+)(in) + sulfate(in) = H(+)(out) + sulfate(out)	CHEBI:15378,CHEBI:16189	CHEBI:15378,CHEBI:16189	H(+),sulfate	H(+),sulfate
RHEA:28687	(S)-dihydroorotate + ubiquinone-8 = orotate + ubiquinol-8	CHEBI:61683,CHEBI:30864	CHEBI:61682,CHEBI:30839	ubiquinone-8,(S)-dihydroorotate	ubiquinol-8,orotate
RHEA:28691	(S)-dihydroorotate + a ubiquinone = a ubiquinol + orotate	CHEBI:30864,POLYMER:9565	CHEBI:30839,POLYMER:9566	(S)-dihydroorotate,a ubiquinone	orotate,a ubiquinol
RHEA:28695	hydrogencarbonate(in) = hydrogencarbonate(out)	CHEBI:17544	CHEBI:17544	hydrogencarbonate	hydrogencarbonate
RHEA:28719	adenine(in) + H(+)(in) = adenine(out) + H(+)(out)	CHEBI:15378,CHEBI:16708	CHEBI:15378,CHEBI:16708	H(+),adenine	H(+),adenine
RHEA:28731	H(+)(out) + L-leucine(in) = H(+)(in) + L-leucine(out)	CHEBI:15378,CHEBI:57427	CHEBI:15378,CHEBI:57427	H(+),L-leucine	H(+),L-leucine
RHEA:28735	H(+)(in) + spermidine(out) = H(+)(out) + spermidine(in)	CHEBI:57834,CHEBI:15378	CHEBI:57834,CHEBI:15378	spermidine,H(+)	spermidine,H(+)
RHEA:28743	nitrate(in) + nitrite(out) = nitrate(out) + nitrite(in)	CHEBI:17632,CHEBI:16301	CHEBI:17632,CHEBI:16301	nitrate,nitrite	nitrate,nitrite
RHEA:28747	NH4(+)(in) = NH4(+)(out)	CHEBI:28938	CHEBI:28938	NH4(+)	NH4(+)
RHEA:28751	sn-glycerol 3-phosphate + ubiquinone-8 = dihydroxyacetone phosphate + ubiquinol-8	CHEBI:61683,CHEBI:57597	CHEBI:61682,CHEBI:57642	ubiquinone-8,sn-glycerol 3-phosphate	ubiquinol-8,dihydroxyacetone phosphate
RHEA:28755	a ubiquinone + sn-glycerol 3-phosphate = a ubiquinol + dihydroxyacetone phosphate	CHEBI:57597,POLYMER:9565	CHEBI:57642,POLYMER:9566	sn-glycerol 3-phosphate,a ubiquinone	dihydroxyacetone phosphate,a ubiquinol
RHEA:28815	4-hydroxybenzoate(in) + H(+)(out) = 4-hydroxybenzoate(out) + H(+)(in)	CHEBI:15378,CHEBI:17879	CHEBI:15378,CHEBI:17879	H(+),4-hydroxybenzoate	H(+),4-hydroxybenzoate
RHEA:28827	L-ornithine(out) + putrescine(in) = L-ornithine(in) + putrescine(out)	CHEBI:46911,CHEBI:326268	CHEBI:46911,CHEBI:326268	L-ornithine,putrescine	L-ornithine,putrescine
RHEA:28831	D-gluconate(in) + H(+)(in) = D-gluconate(out) + H(+)(out)	CHEBI:18391,CHEBI:15378	CHEBI:18391,CHEBI:15378	D-gluconate,H(+)	D-gluconate,H(+)
RHEA:28835	citrate(out) + succinate(in) = citrate(in) + succinate(out)	CHEBI:30031,CHEBI:16947	CHEBI:30031,CHEBI:16947	succinate,citrate	succinate,citrate
RHEA:28843	choline(in) + H(+)(in) = choline(out) + H(+)(out)	CHEBI:15378,CHEBI:15354	CHEBI:15378,CHEBI:15354	H(+),choline	H(+),choline
RHEA:28875	H(+)(in) + L-tyrosine(in) = H(+)(out) + L-tyrosine(out)	CHEBI:58315,CHEBI:15378	CHEBI:58315,CHEBI:15378	L-tyrosine,H(+)	L-tyrosine,H(+)
RHEA:28879	H(+)(in) + L-tryptophan(in) = H(+)(out) + L-tryptophan(out)	CHEBI:15378,CHEBI:57912	CHEBI:15378,CHEBI:57912	H(+),L-tryptophan	H(+),L-tryptophan
RHEA:28883	H(+)(in) + L-threonine(in) = H(+)(out) + L-threonine(out)	CHEBI:15378,CHEBI:57926	CHEBI:15378,CHEBI:57926	H(+),L-threonine	H(+),L-threonine
RHEA:28887	H(+)(in) + L-serine(in) = H(+)(out) + L-serine(out)	CHEBI:15378,CHEBI:33384	CHEBI:15378,CHEBI:33384	H(+),L-serine	H(+),L-serine
RHEA:28891	H(+)(in) + putrescine(in) = H(+)(out) + putrescine(out)	CHEBI:15378,CHEBI:326268	CHEBI:15378,CHEBI:326268	H(+),putrescine	H(+),putrescine
RHEA:28899	glycine(in) + H(+)(in) = glycine(out) + H(+)(out)	CHEBI:15378,CHEBI:57305	CHEBI:15378,CHEBI:57305	H(+),glycine	H(+),glycine
RHEA:28903	D-alanine(in) + H(+)(in) = D-alanine(out) + H(+)(out)	CHEBI:15378,CHEBI:57416	CHEBI:15378,CHEBI:57416	H(+),D-alanine	H(+),D-alanine
RHEA:28911	H(+)(out) + L-lysine(out) = H(+)(in) + L-lysine(in)	CHEBI:32551,CHEBI:15378	CHEBI:32551,CHEBI:15378	L-lysine,H(+)	L-lysine,H(+)
RHEA:28915	4-aminobutanoate(in) + H(+)(in) = 4-aminobutanoate(out) + H(+)(out)	CHEBI:15378,CHEBI:59888	CHEBI:15378,CHEBI:59888	H(+),4-aminobutanoate	H(+),4-aminobutanoate
RHEA:28919	4-aminobutanoate(in) + L-glutamate(out) = 4-aminobutanoate(out) + L-glutamate(in)	CHEBI:29985,CHEBI:59888	CHEBI:29985,CHEBI:59888	L-glutamate,4-aminobutanoate	L-glutamate,4-aminobutanoate
RHEA:28923	H(+)(in) + L-phenylalanine(in) = H(+)(out) + L-phenylalanine(out)	CHEBI:15378,CHEBI:58095	CHEBI:15378,CHEBI:58095	H(+),L-phenylalanine	H(+),L-phenylalanine
RHEA:28943	betaine(in) = betaine(out)	CHEBI:17750	CHEBI:17750	betaine	betaine
