rheaid	reactionEquation	compoundID_L	compoundID_R	compoundName_L	compoundName_R	direction
RHEA:42632	adenosine(2503) in 23S rRNA + 2 reduced [2Fe-2S]-[ferredoxin] + 2 S-adenosyl-L-methionine = 5'-deoxyadenosine + 8-methyladenosine(2503) in 23S rRNA + L-methionine + 2 oxidized [2Fe-2S]-[ferredoxin] + S-adenosyl-L-homocysteine	GENERIC:10152	GENERIC:10153	adenosine(2503) in 23S rRNA	8-methyladenosine(2503) in 23S rRNA	L>R
RHEA:42652	2-[(3S)-amino-3-carboxypropyl]-L-histidyl-[translation elongation factor 2] + 4 S-adenosyl-L-methionine = diphthine methyl ester-[translation elongation factor 2] + 3 H(+) + 4 S-adenosyl-L-homocysteine	GENERIC:9749	GENERIC:10173	2-[(3S)-amino-3-carboxypropyl]-L-histidyl-[translation elongation factor 2]	diphthine methyl ester-[translation elongation factor 2]	L>R
RHEA:42672	hercynine + L-gamma-glutamyl-L-cysteine + O2 = H2O + L-gamma-glutamyl-hercynylcysteine S-oxide	CHEBI:58173,CHEBI:15781	CHEBI:82703	L-gamma-glutamyl-L-cysteine,hercynine	L-gamma-glutamyl-hercynylcysteine S-oxide	L>R
RHEA:42680	2 hercynine + 2 L-selenocysteine + O2 = 2 H2O + 2 hercynylselenocysteine	CHEBI:57843,CHEBI:15781	CHEBI:82705	L-selenocysteine,hercynine	hercynylselenocysteine	L>R
RHEA:42704	hercynine + L-cysteine + O2 = H2O + S-(hercyn-2-yl)-L-cysteine S-oxide	CHEBI:15781	CHEBI:82706	hercynine	S-(hercyn-2-yl)-L-cysteine S-oxide	L>R
RHEA:42708	guanosine(46) in tRNA + S-adenosyl-L-methionine = N(7)-methylguanosine(46) in tRNA + S-adenosyl-L-homocysteine	GENERIC:10189	GENERIC:10188	guanosine(46) in tRNA	N(7)-methylguanosine(46) in tRNA	L>R
RHEA:42712	S-adenosyl-L-methionine + uridine(54) in tRNA = 5-methyluridine(54) in tRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10193	GENERIC:10167	uridine(54) in tRNA	5-methyluridine(54) in tRNA	L>R
RHEA:42720	S-adenosyl-L-methionine + uridine(2552) in 23S rRNA = 2'-O-methyluridine(2552) in 23S rRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10202	GENERIC:10203	uridine(2552) in 23S rRNA	2'-O-methyluridine(2552) in 23S rRNA	L>R
RHEA:42724	guanosine(2922) in 27S pre-rRNA + S-adenosyl-L-methionine = 2'-O-methylguanosine(2922) in 27S pre-rRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10200	GENERIC:10201	guanosine(2922) in 27S pre-rRNA	2'-O-methylguanosine(2922) in 27S pre-rRNA	L>R
RHEA:42728	S-adenosyl-L-methionine + uridine(2791) in 21S rRNA = 2'-O-methyluridine(2791) in 21S rRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10204	GENERIC:10205	uridine(2791) in 21S rRNA	2'-O-methyluridine(2791) in 21S rRNA	L>R
RHEA:42732	guanosine(527) in 16S rRNA + S-adenosyl-L-methionine = N(7)-methylguanosine(527) in 16S rRNA + S-adenosyl-L-homocysteine	GENERIC:10209	GENERIC:10210	guanosine(527) in 16S rRNA	N(7)-methylguanosine(527) in 16S rRNA	L>R
RHEA:42736	guanosine(1207) in 16S rRNA + S-adenosyl-L-methionine = H(+) + N(2)-methylguanosine(1207) in 16S rRNA + S-adenosyl-L-homocysteine	GENERIC:10213	GENERIC:10214	guanosine(1207) in 16S rRNA	N(2)-methylguanosine(1207) in 16S rRNA	L>R
RHEA:42740	guanosine(2445) in 23S rRNA + S-adenosyl-L-methionine = H(+) + N(2)-methylguanosine(2445) in 23S rRNA + S-adenosyl-L-homocysteine	GENERIC:10215	GENERIC:10216	guanosine(2445) in 23S rRNA	N(2)-methylguanosine(2445) in 23S rRNA	L>R
RHEA:42744	guanosine(1835) in 23S rRNA + S-adenosyl-L-methionine = H(+) + N(2)-methylguanosine(1835) in 23S rRNA + S-adenosyl-L-homocysteine	GENERIC:10217	GENERIC:10218	guanosine(1835) in 23S rRNA	N(2)-methylguanosine(1835) in 23S rRNA	L>R
RHEA:42748	cytidine(967) in 16S rRNA + S-adenosyl-L-methionine = 5-methylcytidine(967) in 16S rRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10220	GENERIC:10219	cytidine(967) in 16S rRNA	5-methylcytidine(967) in 16S rRNA	L>R
RHEA:42752	pseudouridine(1915) in 23S rRNA + S-adenosyl-L-methionine = H(+) + N(3)-methylpseudouridine(1915) in 23S rRNA + S-adenosyl-L-homocysteine	GENERIC:10221	GENERIC:10222	pseudouridine(1915) in 23S rRNA	N(3)-methylpseudouridine(1915) in 23S rRNA	L>R
RHEA:42756	cytidine(1407) in 16S rRNA + S-adenosyl-L-methionine = 5-methylcytidine(1407) in 16S rRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10223	GENERIC:10224	cytidine(1407) in 16S rRNA	5-methylcytidine(1407) in 16S rRNA	L>R
RHEA:42772	guanosine(1405) in 16S rRNA + S-adenosyl-L-methionine = N(7)-methylguanosine(1405) in 16S rRNA + S-adenosyl-L-homocysteine	GENERIC:10225	GENERIC:10226	guanosine(1405) in 16S rRNA	N(7)-methylguanosine(1405) in 16S rRNA	L>R
RHEA:42776	adenosine(1408) in 16S rRNA + S-adenosyl-L-methionine = H(+) + N(1)-methyladenosine(1408) in 16S rRNA + S-adenosyl-L-homocysteine	GENERIC:10228	GENERIC:10227	adenosine(1408) in 16S rRNA	N(1)-methyladenosine(1408) in 16S rRNA	L>R
RHEA:42780	adenosine(1779)/adenosine(1780) in 18S rRNA + 4 S-adenosyl-L-methionine = 4 H(+) + N(6)-dimethyladenosine(1779)/N(6)-dimethyladenosine(1780) in 18S rRNA + 4 S-adenosyl-L-homocysteine	GENERIC:10234	GENERIC:10236	adenosine(1779)/adenosine(1780) in 18S rRNA	N(6)-dimethyladenosine(1779)/N(6)-dimethyladenosine(1780) in 18S rRNA	L>R
RHEA:42784	adenosine(2085) in 23S rRNA + 2 S-adenosyl-L-methionine = 2 H(+) + N(6)-dimethyladenosine(2085) in 23S rRNA + 2 S-adenosyl-L-homocysteine	GENERIC:10238	GENERIC:10237	adenosine(2085) in 23S rRNA	N(6)-dimethyladenosine(2085) in 23S rRNA	L>R
RHEA:42788	cytidine(2498) in 23S rRNA + S-adenosyl-L-methionine = 2'-O-methylcytidine(2498) in 23S rRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10244	GENERIC:10245	cytidine(2498) in 23S rRNA	2'-O-methylcytidine(2498) in 23S rRNA	L>R
RHEA:42820	2 H(+) + 2 NADPH + 2 O2 + tetracenomycin A2 = H2O + 2 NADP(+) + tetracenomycin C	CHEBI:32197	CHEBI:9470	tetracenomycin A2	tetracenomycin C	L>R
RHEA:42824	2 H(+) + 2 NADH + 2 O2 + tetracenomycin A2 = H2O + 2 NAD(+) + tetracenomycin C	CHEBI:32197	CHEBI:9470	tetracenomycin A2	tetracenomycin C	L>R
RHEA:42828	2-hydroxy-5-methyl-1-naphthoate + 2 H(+) + O2 + 2 reduced [2Fe-2S]-[ferredoxin] = 2,7-dihydroxy-5-methyl-1-naphthoate + H2O + 2 oxidized [2Fe-2S]-[ferredoxin]	CHEBI:82757	CHEBI:78281	2-hydroxy-5-methyl-1-naphthoate	2,7-dihydroxy-5-methyl-1-naphthoate	L>R
RHEA:42832	(2E)-octenal + H(+) + pyruvate = (S)-3-acetyloctanal + CO2	CHEBI:61748	CHEBI:82759	(2E)-octenal	(S)-3-acetyloctanal	L>R
RHEA:42852	3 H(+) + holo-[2-methylbutanoate polyketide synthase] + 2 malonyl-CoA + 2 NADPH + S-adenosyl-L-methionine = (S)-2-methylbutanoyl-[2-methylbutanoate polyketide synthase] + 2 CO2 + 2 CoA + H2O + 2 NADP(+) + S-adenosyl-L-homocysteine	GENERIC:10260	GENERIC:10261	holo-[2-methylbutanoate polyketide synthase]	(S)-2-methylbutanoyl-[2-methylbutanoate polyketide synthase]	L>R
RHEA:42884	(R)-mevalonate + ATP = (R)-3-phosphomevalonate + ADP + H(+)	CHEBI:36464	CHEBI:82773	(R)-mevalonate	(R)-3-phosphomevalonate	L>R
RHEA:42888	(R)-3-phosphomevalonate + ATP = (R)-3,5-bisphosphomevalonate + ADP + H(+)	CHEBI:82773	CHEBI:82774	(R)-3-phosphomevalonate	(R)-3,5-bisphosphomevalonate	L>R
RHEA:42896	L-glutaminyl-[peptide chain release factor] + S-adenosyl-L-methionine = H(+) + N(5)-methyl-L-glutaminyl-[peptide chain release factor] + S-adenosyl-L-homocysteine	GENERIC:10271	GENERIC:10272	L-glutaminyl-[peptide chain release factor]	N(5)-methyl-L-glutaminyl-[peptide chain release factor]	L>R
RHEA:42900	guanosine(745) in 23S rRNA + S-adenosyl-L-methionine = H(+) + N(1)-methylguanosine(745) in 23S rRNA + S-adenosyl-L-homocysteine	GENERIC:10273	GENERIC:10274	guanosine(745) in 23S rRNA	N(1)-methylguanosine(745) in 23S rRNA	L>R
RHEA:42904	guanosine(748) in 23S rRNA + S-adenosyl-L-methionine = H(+) + N(1)-methylguanosine(748) in 23S rRNA + S-adenosyl-L-homocysteine	GENERIC:10275	GENERIC:10276	guanosine(748) in 23S rRNA	N(1)-methylguanosine(748) in 23S rRNA	L>R
RHEA:42908	S-adenosyl-L-methionine + uridine(1939) in 23S rRNA = 5-methyluridine(1939) in 23S rRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10279	GENERIC:10278	uridine(1939) in 23S rRNA	5-methyluridine(1939) in 23S rRNA	L>R
RHEA:42912	cytidine(1962) in 23S rRNA + S-adenosyl-L-methionine = 5-methylcytidine(1962) in 23S rRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10382	GENERIC:10386	cytidine(1962) in 23S rRNA	5-methylcytidine(1962) in 23S rRNA	L>R
RHEA:42916	adenosine(2503) in 23S rRNA + 2 reduced [2Fe-2S]-[ferredoxin] + 2 S-adenosyl-L-methionine = 2-methyladenosine(2503) in 23S rRNA + 5'-deoxyadenosine + L-methionine + 2 oxidized [2Fe-2S]-[ferredoxin] + S-adenosyl-L-homocysteine	GENERIC:10152	GENERIC:10282	adenosine(2503) in 23S rRNA	2-methyladenosine(2503) in 23S rRNA	L>R
RHEA:42920	S-adenosyl-L-methionine + uridine(1498) in 16S rRNA = H(+) + N(3)-methyluridine(1498) in 16S rRNA + S-adenosyl-L-homocysteine	GENERIC:10284	GENERIC:10283	uridine(1498) in 16S rRNA	N(3)-methyluridine(1498) in 16S rRNA	L>R
RHEA:42924	cytidine(1402) in 16S rRNA + S-adenosyl-L-methionine = 2'-O-methylcytidine(1402) in 16S rRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10286	GENERIC:10285	cytidine(1402) in 16S rRNA	2'-O-methylcytidine(1402) in 16S rRNA	L>R
RHEA:42928	cytidine(1402) in 16S rRNA + S-adenosyl-L-methionine = H(+) + N(4)-methylcytidine(1402) in 16S rRNA + S-adenosyl-L-homocysteine	GENERIC:10286	GENERIC:10287	cytidine(1402) in 16S rRNA	N(4)-methylcytidine(1402) in 16S rRNA	L>R
RHEA:42932	cytidine(32) in tRNA + S-adenosyl-L-methionine = 2'-O-methylcytidine(32) in tRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10288	GENERIC:10289	cytidine(32) in tRNA	2'-O-methylcytidine(32) in tRNA	L>R
RHEA:42936	S-adenosyl-L-methionine + uridine(32) in tRNA = 2'-O-methyluridine(32) in tRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10107	GENERIC:10290	uridine(32) in tRNA	2'-O-methyluridine(32) in tRNA	L>R
RHEA:42940	cytidine(34) in tRNA precursor + S-adenosyl-L-methionine = 5-methylcytidine(34) in tRNA precursor + H(+) + S-adenosyl-L-homocysteine	GENERIC:10291	GENERIC:10295	cytidine(34) in tRNA precursor	5-methylcytidine(34) in tRNA precursor	L>R
RHEA:42944	cytidine(40) in tRNA precursor + S-adenosyl-L-methionine = 5-methylcytidine(40) in tRNA precursor + H(+) + S-adenosyl-L-homocysteine	GENERIC:10292	GENERIC:10296	cytidine(40) in tRNA precursor	5-methylcytidine(40) in tRNA precursor	L>R
RHEA:42948	cytidine(48) in tRNA + S-adenosyl-L-methionine = 5-methylcytidine(48) in tRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10293	GENERIC:10297	cytidine(48) in tRNA	5-methylcytidine(48) in tRNA	L>R
RHEA:42952	cytidine(49) in tRNA + S-adenosyl-L-methionine = 5-methylcytidine(49) in tRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10294	GENERIC:10385	cytidine(49) in tRNA	5-methylcytidine(49) in tRNA	L>R
RHEA:42956	cytidine(38) in tRNA + S-adenosyl-L-methionine = 5-methylcytidine(38) in tRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10299	GENERIC:10300	cytidine(38) in tRNA	5-methylcytidine(38) in tRNA	L>R
RHEA:42968	cytidine(56) in tRNA + S-adenosyl-L-methionine = 2'-O-methylcytidine(56) in tRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10309	GENERIC:10308	cytidine(56) in tRNA	2'-O-methylcytidine(56) in tRNA	L>R
RHEA:43052	3-(methylsulfanyl)propanoate + ATP + CoA = 3-(methylsulfanyl)propanoyl-CoA + AMP + diphosphate	CHEBI:49016	CHEBI:82815	3-(methylsulfanyl)propanoate	3-(methylsulfanyl)propanoyl-CoA	L>R
RHEA:43068	beta-amyrin + 3 O2 + 3 reduced [NADPH--hemoprotein reductase] = 4 H(+) + 4 H2O + oleanolate + 3 oxidized [NADPH--hemoprotein reductase]	CHEBI:10352	CHEBI:82828	beta-amyrin	oleanolate	L>R
RHEA:43072	beta-amyrin + O2 + reduced [NADPH--hemoprotein reductase] = erythrodiol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:10352	CHEBI:67939	beta-amyrin	erythrodiol	L>R
RHEA:43076	erythrodiol + O2 + reduced [NADPH--hemoprotein reductase] = H(+) + 2 H2O + oleanolic aldehyde + oxidized [NADPH--hemoprotein reductase]	CHEBI:67939	CHEBI:82827	erythrodiol	oleanolic aldehyde	L>R
RHEA:43080	O2 + oleanolic aldehyde + reduced [NADPH--hemoprotein reductase] = 2 H(+) + H2O + oleanolate + oxidized [NADPH--hemoprotein reductase]	CHEBI:82827	CHEBI:82828	oleanolic aldehyde	oleanolate	L>R
RHEA:43084	cytidine(34) in tRNA + S-adenosyl-L-methionine = 2'-O-methylcytidine(34) in tRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10331	GENERIC:10332	cytidine(34) in tRNA	2'-O-methylcytidine(34) in tRNA	L>R
RHEA:43088	5-carboxymethylaminomethyluridine(34) in tRNA(Leu) + S-adenosyl-L-methionine = 5-carboxymethylaminomethyl-2'-O-methyluridine(34) in tRNA(Leu) + H(+) + S-adenosyl-L-homocysteine	GENERIC:10333	GENERIC:10334	5-carboxymethylaminomethyluridine(34) in tRNA(Leu)	5-carboxymethylaminomethyl-2'-O-methyluridine(34) in tRNA(Leu)	L>R
RHEA:43092	S-adenosyl-L-methionine + uridine(2479) in 23S rRNA = 2'-O-methyluridine(2479) in 23S rRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10335	GENERIC:10336	uridine(2479) in 23S rRNA	2'-O-methyluridine(2479) in 23S rRNA	L>R
RHEA:43096	guanosine(2535) in 23S rRNA + S-adenosyl-L-methionine = H(+) + N(1)-methylguanosine(2535) in 23S rRNA + S-adenosyl-L-homocysteine	GENERIC:10337	GENERIC:10338	guanosine(2535) in 23S rRNA	N(1)-methylguanosine(2535) in 23S rRNA	L>R
RHEA:43100	S-adenosyl-L-methionine + uridine(44) in tRNA(Ser) = 2'-O-methyluridine(44) in tRNA(Ser) + H(+) + S-adenosyl-L-homocysteine	GENERIC:10339	GENERIC:10340	uridine(44) in tRNA(Ser)	2'-O-methyluridine(44) in tRNA(Ser)	L>R
RHEA:43104	AH2 + N-acyleicosasphinganine + O2 = A + 2 H2O + N-acyleicosasphing-4-enine	CHEBI:71984	CHEBI:71986	N-acyleicosasphinganine	N-acyleicosasphing-4-enine	L>R
RHEA:43116	2 [Fe(II)-cytochrome b5] + 2 H(+) + N-octanoylsphinganine + O2 = 2 [Fe(III)-cytochrome b5] + H2O + N-octanoyl-4-hydroxysphinganine	CHEBI:82841	CHEBI:82842	N-octanoylsphinganine	N-octanoyl-4-hydroxysphinganine	L>R
RHEA:43124	guanosine(10) in tRNA + 2 S-adenosyl-L-methionine = 2 H(+) + N(2)-dimethylguanosine(10) in tRNA + 2 S-adenosyl-L-homocysteine	GENERIC:10355	GENERIC:10358	guanosine(10) in tRNA	N(2)-dimethylguanosine(10) in tRNA	L>R
RHEA:43128	guanosine(10) in tRNA + S-adenosyl-L-methionine = H(+) + N(2)-methylguanosine(10) in tRNA + S-adenosyl-L-homocysteine	GENERIC:10355	GENERIC:10357	guanosine(10) in tRNA	N(2)-methylguanosine(10) in tRNA	L>R
RHEA:43132	N(2)-methylguanosine(10) in tRNA + S-adenosyl-L-methionine = H(+) + N(2)-dimethylguanosine(10) in tRNA + S-adenosyl-L-homocysteine	GENERIC:10357	GENERIC:10358	N(2)-methylguanosine(10) in tRNA	N(2)-dimethylguanosine(10) in tRNA	L>R
RHEA:43136	guanosine(26)/guanosine(27) in tRNA + 4 S-adenosyl-L-methionine = 4 H(+) + N(2)-dimethylguanosine(26)/N(2)-dimethylguanosine(27) in tRNA + 4 S-adenosyl-L-homocysteine	GENERIC:10353	GENERIC:10354	guanosine(26)/guanosine(27) in tRNA	N(2)-dimethylguanosine(26)/N(2)-dimethylguanosine(27) in tRNA	L>R
RHEA:43140	guanosine(26) in tRNA + 2 S-adenosyl-L-methionine = 2 H(+) + N(2)-dimethylguanosine(26) in tRNA + 2 S-adenosyl-L-homocysteine	GENERIC:10359	GENERIC:10360	guanosine(26) in tRNA	N(2)-dimethylguanosine(26) in tRNA	L>R
RHEA:43144	adenosine(22) in tRNA + S-adenosyl-L-methionine = H(+) + N(1)-methyladenosine(22) in tRNA + S-adenosyl-L-homocysteine	GENERIC:10361	GENERIC:10362	adenosine(22) in tRNA	N(1)-methyladenosine(22) in tRNA	L>R
RHEA:43148	adenosine(9) in tRNA + S-adenosyl-L-methionine = H(+) + N(1)-methyladenosine(9) in tRNA + S-adenosyl-L-homocysteine	GENERIC:10363	GENERIC:10364	adenosine(9) in tRNA	N(1)-methyladenosine(9) in tRNA	L>R
RHEA:43152	adenosine(58) in tRNA + S-adenosyl-L-methionine = H(+) + N(1)-methyladenosine(58) in tRNA + S-adenosyl-L-homocysteine	GENERIC:10365	GENERIC:10366	adenosine(58) in tRNA	N(1)-methyladenosine(58) in tRNA	L>R
RHEA:43156	guanosine(9) in tRNA + S-adenosyl-L-methionine = H(+) + N(1)-methylguanosine(9) in tRNA + S-adenosyl-L-homocysteine	GENERIC:10367	GENERIC:10368	guanosine(9) in tRNA	N(1)-methylguanosine(9) in tRNA	L>R
RHEA:43160	adenosine(37) in tRNA1(Val) + S-adenosyl-L-methionine = H(+) + N(6)-methyladenosine(37) in tRNA1(Val) + S-adenosyl-L-homocysteine	GENERIC:10369	GENERIC:10370	adenosine(37) in tRNA1(Val)	N(6)-methyladenosine(37) in tRNA1(Val)	L>R
RHEA:43172	guanosine(1575) in yeast 18S rRNA + S-adenosyl-L-methionine = N(7)-methylguanosine(1575) in yeast 18S rRNA + S-adenosyl-L-homocysteine	GENERIC:10387	GENERIC:10388	guanosine(1575) in yeast 18S rRNA	N(7)-methylguanosine(1575) in yeast 18S rRNA	L>R
RHEA:43176	cytidine(2870) in 25S rRNA + S-adenosyl-L-methionine = 5-methylcytidine(2870) in 25S rRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10389	GENERIC:10390	cytidine(2870) in 25S rRNA	5-methylcytidine(2870) in 25S rRNA	L>R
RHEA:43180	cytidine(2278) in 25S rRNA + S-adenosyl-L-methionine = 5-methylcytidine(2278) in 25S rRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10391	GENERIC:10392	cytidine(2278) in 25S rRNA	5-methylcytidine(2278) in 25S rRNA	L>R
RHEA:43184	S-adenosyl-L-methionine + uridine(2843) in 25S rRNA = H(+) + N(3)-methyluridine(2843) in 25S rRNA + S-adenosyl-L-homocysteine	GENERIC:10393	GENERIC:10394	uridine(2843) in 25S rRNA	N(3)-methyluridine(2843) in 25S rRNA	L>R
RHEA:43188	S-adenosyl-L-methionine + uridine(2634) in 25S rRNA = H(+) + N(3)-methyluridine(2634) in 25S rRNA + S-adenosyl-L-homocysteine	GENERIC:10395	GENERIC:10396	uridine(2634) in 25S rRNA	N(3)-methyluridine(2634) in 25S rRNA	L>R
RHEA:43192	cytidine(4) in tRNA(Gly)(GCC) + S-adenosyl-L-methionine = 2'-O-methylcytidine(4) in tRNA(Gly)(GCC) + H(+) + S-adenosyl-L-homocysteine	GENERIC:10399	GENERIC:10400	cytidine(4) in tRNA(Gly)(GCC)	2'-O-methylcytidine(4) in tRNA(Gly)(GCC)	L>R
RHEA:43196	adenosine(4) in tRNA(His) + S-adenosyl-L-methionine = 2'-O-methyladenosine(4) in tRNA(His) + H(+) + S-adenosyl-L-homocysteine	GENERIC:10401	GENERIC:10402	adenosine(4) in tRNA(His)	2'-O-methyladenosine(4) in tRNA(His)	L>R
RHEA:43200	cytidine(1920) in 23S rRNA + S-adenosyl-L-methionine = 2'-O-methylcytidine(1920) in 23S rRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10403	GENERIC:10404	cytidine(1920) in 23S rRNA	2'-O-methylcytidine(1920) in 23S rRNA	L>R
RHEA:43204	cytidine(1409) in 16S rRNA + S-adenosyl-L-methionine = 2'-O-methylcytidine(1409) in 16S rRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10405	GENERIC:10406	cytidine(1409) in 16S rRNA	2'-O-methylcytidine(1409) in 16S rRNA	L>R
RHEA:43208	carboxymethyluridine(34) in tRNA + S-adenosyl-L-methionine = 5-(2-methoxy-2-oxoethyl)uridine(34) in tRNA + S-adenosyl-L-homocysteine	GENERIC:10407	GENERIC:10408	carboxymethyluridine(34) in tRNA	5-(2-methoxy-2-oxoethyl)uridine(34) in tRNA	L>R
RHEA:43212	adenosine(1067) in 23S rRNA + S-adenosyl-L-methionine = 2'-O-methyladenosine(1067) in 23S rRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:10409	GENERIC:10410	adenosine(1067) in 23S rRNA	2'-O-methyladenosine(1067) in 23S rRNA	L>R
RHEA:43220	guanosine(1516) in 16S rRNA + S-adenosyl-L-methionine = H(+) + N(2)-methylguanosine(1516) in 16S rRNA + S-adenosyl-L-homocysteine	GENERIC:10412	GENERIC:10413	guanosine(1516) in 16S rRNA	N(2)-methylguanosine(1516) in 16S rRNA	L>R
RHEA:43228	L-glutamine(104)-[histone H2A] + S-adenosyl-L-methionine = H(+) + N(5)-methyl-L-glutamine(104)-[histone H2A] + S-adenosyl-L-homocysteine	GENERIC:10418	GENERIC:10419	L-glutamine(104)-[histone H2A]	N(5)-methyl-L-glutamine(104)-[histone H2A]	L>R
RHEA:43312	ATP + N-(hexanoyl)sphing-4-enine = ADP + H(+) + N-hexanoylsphing-4-enine 1-phosphate	CHEBI:63867	CHEBI:82959	N-(hexanoyl)sphing-4-enine	N-hexanoylsphing-4-enine 1-phosphate	L>R
RHEA:43316	2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol + ATP = 2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate + ADP + H(+)	CHEBI:52392	CHEBI:78209	2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol	2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate	L>R
RHEA:43328	1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycerol + ATP = 1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate + ADP + H(+)	CHEBI:34071	CHEBI:74938	1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycerol	1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate	L>R
RHEA:43332	adenosine(37) in tRNA + 2 reduced [2Fe-2S]-[ferredoxin] + 2 S-adenosyl-L-methionine = 2-methyladenosine(37) in tRNA + 5'-deoxyadenosine + L-methionine + 2 oxidized [2Fe-2S]-[ferredoxin] + S-adenosyl-L-homocysteine	GENERIC:10162	GENERIC:10485	adenosine(37) in tRNA	2-methyladenosine(37) in tRNA	L>R
RHEA:43336	H(+) + N(6)-carboxybiotinyl-L-lysyl-[protein] + n Na(+)(in) = CO2 + N(6)-biotinyl-L-lysyl-[protein] + n Na(+)(out)	GENERIC:10506	GENERIC:10505	N(6)-carboxybiotinyl-L-lysyl-[protein]	N(6)-biotinyl-L-lysyl-[protein]	L>R
RHEA:43344	[sulfur-carrier protein ThiS]-C-terminal Gly-Gly + ATP + H(+) = [sulfur-carrier protein ThiS]-C-terminal Gly-Gly-AMP + diphosphate	GENERIC:12909	GENERIC:12910	[sulfur-carrier protein ThiS]-C-terminal Gly-Gly	[sulfur-carrier protein ThiS]-C-terminal Gly-Gly-AMP	L>R
RHEA:43396	1-octadecanoyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phospho-1D-myo-inositol 4,5-bisphosphate + ATP = 1-octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho-(1D-myo-inositol 3,4,5-triphosphate) + ADP + H(+)	CHEBI:77137	CHEBI:83243	1-octadecanoyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phospho-1D-myo-inositol 4,5-bisphosphate	1-octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho-(1D-myo-inositol 3,4,5-triphosphate)	L>R
RHEA:43416	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycerol + ATP = 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphate + ADP + H(+)	CHEBI:75466	CHEBI:64839	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycerol	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphate	L>R
RHEA:43420	1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycerol + ATP = 1-(9Z)-octadecenoyl-2-hexadecanoyl-sn-glycero-3-phosphate + ADP + H(+)	CHEBI:75447	CHEBI:74551	1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycerol	1-(9Z)-octadecenoyl-2-hexadecanoyl-sn-glycero-3-phosphate	L>R
RHEA:43424	1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycerol + ATP = 1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphate + ADP + H(+)	CHEBI:75468	CHEBI:74560	1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycerol	1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphate	L>R
RHEA:43428	1,2-didecanoyl-sn-glycerol + ATP = 1,2-didecanoyl-sn-glycero-3-phosphate + ADP + H(+)	CHEBI:18155	CHEBI:78227	1,2-didecanoyl-sn-glycerol	1,2-didecanoyl-sn-glycero-3-phosphate	L>R
RHEA:43436	coproporphyrinogen III + 3 O2 = coproporphyrin III + 3 H2O2	CHEBI:57309	CHEBI:131725	coproporphyrinogen III	coproporphyrin III	L>R
