rheaid	reactionEquation	compoundID_L	compoundID_R	compoundName_L	compoundName_R
RHEA:39815	2 [Fe(II)-cytochrome b5] + 2 H(+) + O2 + octadecanoate = 2-hydroxyoctadecanoate + 2 [Fe(III)-cytochrome b5] + H2O	CHEBI:25629,CHEBI:15379,CHEBI:15378,GENERIC:10438	CHEBI:15377,GENERIC:10439	octadecanoate,O2,H(+),[Fe(II)-cytochrome b5]	H2O,[Fe(III)-cytochrome b5]
RHEA:39819	2 [Fe(II)-cytochrome b5] + docosanoate + 2 H(+) + O2 = 2-hydroxydocosanoate + 2 [Fe(III)-cytochrome b5] + H2O	CHEBI:15379,CHEBI:15378,GENERIC:10438	CHEBI:15377,GENERIC:10439	O2,H(+),[Fe(II)-cytochrome b5]	H2O,[Fe(III)-cytochrome b5]
RHEA:39823	2 [Fe(II)-cytochrome b5] + eicosanoate + 2 H(+) + O2 = 2-hydroxyeicosanoate + 2 [Fe(III)-cytochrome b5] + H2O	CHEBI:15379,CHEBI:15378,GENERIC:10438	CHEBI:15377,GENERIC:10439	O2,H(+),[Fe(II)-cytochrome b5]	H2O,[Fe(III)-cytochrome b5]
RHEA:39827	2 [Fe(II)-cytochrome b5] + 2 H(+) + O2 + tetracosanoate = 2-hydroxytetracosanoate + 2 [Fe(III)-cytochrome b5] + H2O	CHEBI:31014,CHEBI:15379,CHEBI:15378,GENERIC:10438	CHEBI:15377,GENERIC:10439	tetracosanoate,O2,H(+),[Fe(II)-cytochrome b5]	H2O,[Fe(III)-cytochrome b5]
RHEA:39831	2 [Fe(II)-cytochrome b5] + 2 H(+) + hexadecanoate + O2 = 2-hydroxyhexadecanoate + 2 [Fe(III)-cytochrome b5] + H2O	CHEBI:15379,CHEBI:15378,CHEBI:7896,GENERIC:10438	CHEBI:15377,GENERIC:10439	O2,H(+),hexadecanoate,[Fe(II)-cytochrome b5]	H2O,[Fe(III)-cytochrome b5]
RHEA:39847	a 2-acylglycerol + ATP = a 2-acyl-sn-glycerol 3-phosphate + ADP + H(+)	CHEBI:30616,CHEBI:17389	CHEBI:456216,CHEBI:15378	ATP,a 2-acylglycerol	ADP,H(+)
RHEA:39887	2 H(+) + narbomycin + O2 + 2 reduced [2Fe-2S]-[ferredoxin] = H2O + 2 oxidized [2Fe-2S]-[ferredoxin] + pikromycin	GENERIC:10001,CHEBI:15379,CHEBI:15378	GENERIC:10000,CHEBI:15377	reduced [2Fe-2S]-[ferredoxin],O2,H(+)	oxidized [2Fe-2S]-[ferredoxin],H2O
RHEA:39979	(+-)-pavine + S-adenosyl-L-methionine = H(+) + N-methylpavine + S-adenosyl-L-homocysteine	CHEBI:59789	CHEBI:15378,CHEBI:57856	S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:39983	2 [Fe(II)-cytochrome b5] + a 1,2-saturated fatty acid + 2 H(+) + O2 = 2 [Fe(III)-cytochrome b5] + a 2-hydroxy fatty acid + H2O	CHEBI:15379,CHEBI:15378,GENERIC:10438	CHEBI:15377,GENERIC:10439	O2,H(+),[Fe(II)-cytochrome b5]	H2O,[Fe(III)-cytochrome b5]
RHEA:40035	ATP + L-glutamate + N-acetyl-L-aspartate = ADP + H(+) + N-acetyl-L-aspartyl-L-glutamate + phosphate	CHEBI:29985,CHEBI:30616	CHEBI:456216,CHEBI:15378,CHEBI:43474	L-glutamate,ATP	ADP,H(+),phosphate
RHEA:40039	2 ATP + 2 L-glutamate + N-acetyl-L-aspartate = 2 ADP + 2 H(+) + N-acetyl-L-aspartyl-L-glutamyl-L-glutamate + 2 phosphate	CHEBI:29985,CHEBI:30616	CHEBI:456216,CHEBI:15378,CHEBI:43474	L-glutamate,ATP	ADP,H(+),phosphate
RHEA:40043	ATP + citrate + L-glutamate = ADP + beta-citrylglutamate + H(+) + phosphate	CHEBI:29985,CHEBI:16947,CHEBI:30616	CHEBI:456216,CHEBI:15378,CHEBI:43474	L-glutamate,citrate,ATP	ADP,H(+),phosphate
RHEA:40079	docosanoate + O2 + reduced [NADPH--hemoprotein reductase] = 22-hydroxydocosanoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:40083	hexacosanoate + O2 + reduced [NADPH--hemoprotein reductase] = 26-hydroxyhexacosanoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:40123	an omega-hydroxy fatty acid + O2 + reduced [NADPH--hemoprotein reductase] = an omega-oxo fatty acid + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:40127	an omega-oxo fatty acid + O2 + reduced [NADPH--hemoprotein reductase] = a dicarboxylate + 2 H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:40155	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + O2 + reduced [NADPH--hemoprotein reductase] = 22-hydroxy-(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:77016,GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate,reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:40167	hexadecanoyl-CoA + O2 = (2E)-hexadecenoyl-CoA + H2O2	CHEBI:15379,CHEBI:57379	CHEBI:16240	O2,hexadecanoyl-CoA	H2O2
RHEA:40171	dodecanoyl-CoA + O2 = (2E)-dodecenoyl-CoA + H2O2	CHEBI:15379,CHEBI:57375	CHEBI:16240	O2,dodecanoyl-CoA	H2O2
RHEA:40175	O2 + octanoyl-CoA = (2E)-octenoyl-CoA + H2O2	CHEBI:15379,CHEBI:57386	CHEBI:16240	O2,octanoyl-CoA	H2O2
RHEA:40179	decanoyl-CoA + O2 = (2E)-decenoyl-CoA + H2O2	CHEBI:61430,CHEBI:15379	CHEBI:16240	decanoyl-CoA,O2	H2O2
RHEA:40183	O2 + tetradecanoyl-CoA = (2E)-tetradecenoyl-CoA + H2O2	CHEBI:15379,CHEBI:57385	CHEBI:16240	O2,tetradecanoyl-CoA	H2O2
RHEA:40199	hexadecanoate + O2 + reduced [NADPH--hemoprotein reductase] = 16-hydroxyhexadecanoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379,CHEBI:7896	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2,hexadecanoate	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:40203	O2 + reduced [NADPH--hemoprotein reductase] + tetradecanoate = 14-hydroxytetradecanoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:30807,GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	tetradecanoate,reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:40231	(25R)-5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol + 2 H(+) + O2 + 2 reduced [adrenodoxin] = (25R)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-al + 2 H2O + 2 oxidized [adrenodoxin]	CHEBI:15379,CHEBI:15378,GENERIC:9998	CHEBI:15377,GENERIC:9999	O2,H(+),reduced [adrenodoxin]	H2O,oxidized [adrenodoxin]
RHEA:40239	ATP + CoA + dodecanedioate = AMP + diphosphate + dodecanedioyl-CoA	CHEBI:57287,CHEBI:30616	CHEBI:33019,CHEBI:456215	CoA,ATP	diphosphate,AMP
RHEA:40271	O2 + tetradecanedioyl-CoA = (2E)-tetradecenedioyl-CoA + H2O2	CHEBI:15379	CHEBI:16240	O2	H2O2
RHEA:40275	hexadecanedioyl-CoA + O2 = (2E)-hexadecenedioyl-CoA + H2O2	CHEBI:15379	CHEBI:16240	O2	H2O2
RHEA:40287	ATP + CoA + decanedioate = AMP + decanedioyl-CoA + diphosphate	CHEBI:57287,CHEBI:30616	CHEBI:33019,CHEBI:456215	CoA,ATP	diphosphate,AMP
RHEA:40291	ATP + CoA + tetradecanedioate = AMP + diphosphate + tetradecanedioyl-CoA	CHEBI:57287,CHEBI:30616	CHEBI:33019,CHEBI:456215	CoA,ATP	diphosphate,AMP
RHEA:40295	ATP + CoA + hexadecanedioate = AMP + diphosphate + hexadecanedioyl-CoA	CHEBI:57287,CHEBI:30616	CHEBI:33019,CHEBI:456215	CoA,ATP	diphosphate,AMP
RHEA:40299	6-deoxyerythronolide B + 2 H(+) + O2 + 2 reduced [2Fe-2S]-[ferredoxin] = erythronolide B + H2O + 2 oxidized [2Fe-2S]-[ferredoxin]	GENERIC:10001,CHEBI:15379,CHEBI:15378	GENERIC:10000,CHEBI:15377	reduced [2Fe-2S]-[ferredoxin],O2,H(+)	oxidized [2Fe-2S]-[ferredoxin],H2O
RHEA:40311	hexanoyl-CoA + O2 = (2E)-hexenoyl-CoA + H2O2	CHEBI:62620,CHEBI:15379	CHEBI:16240	hexanoyl-CoA,O2	H2O2
RHEA:40315	glutaryl-CoA + O2 = (2E)-glutaconyl-CoA + H2O2	CHEBI:15379	CHEBI:16240	O2	H2O2
RHEA:40319	O2 + tetracosanoyl-CoA = (2E)-tetracosenoyl-CoA + H2O2	CHEBI:65052,CHEBI:15379	CHEBI:16240	tetracosanoyl-CoA,O2	H2O2
RHEA:40323	1-octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycerol + ATP = 1-octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate + ADP + H(+)	CHEBI:30616	CHEBI:456216,CHEBI:15378	ATP	ADP,H(+)
RHEA:40331	1-eicosanoyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycerol + ATP = 1-eicosanoyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphate + ADP + H(+)	CHEBI:30616	CHEBI:456216,CHEBI:15378	ATP	ADP,H(+)
RHEA:40335	1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycerol + ATP = 1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate + ADP + H(+)	CHEBI:30616	CHEBI:456216,CHEBI:15378	ATP	ADP,H(+)
RHEA:40339	1-octadecanoyl-2-(9Z,12Z)-octadecadienoyl-sn-glycerol + ATP = 1-octadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphate + ADP + H(+)	CHEBI:30616	CHEBI:456216,CHEBI:15378	ATP	ADP,H(+)
RHEA:40351	1,2-di-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycerol + ATP = 1,2-di-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphate + ADP + H(+)	CHEBI:30616	CHEBI:456216,CHEBI:15378	ATP	ADP,H(+)
RHEA:40355	1,2-di-(9Z,12Z-octadecadienoyl)-sn-glycerol + ATP = 1,2-di-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphate + ADP + H(+)	CHEBI:30616	CHEBI:456216,CHEBI:15378	ATP	ADP,H(+)
RHEA:40359	1-octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycerol + ATP = 1-octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphate + ADP + H(+)	CHEBI:30616	CHEBI:456216,CHEBI:15378	ATP	ADP,H(+)
RHEA:40363	1-octadecanoyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phospho-1D-myo-inositol 4-phosphate + ATP = 1-octadecanoyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phospho-1D-myo-inositol 4,5-bisphosphate + ADP + H(+)	CHEBI:30616	CHEBI:456216,CHEBI:15378	ATP	ADP,H(+)
RHEA:40367	1-octadecanoyl-2-(9Z)-octadecenoyl-sn-glycero-3-phospho-1D-myo-inositol 4-phosphate + ATP = 1-octadecanoyl-2-(9Z)-octadecenoyl-sn-glycero-3-phospho-1D-myo-inositol 4,5-bisphosphate + ADP + H(+)	CHEBI:30616	CHEBI:456216,CHEBI:15378	ATP	ADP,H(+)
RHEA:40371	alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-[alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)](n)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-GlcNAc-diphospho-di-trans,octa-cis-undecaprenol + ATP = 3-O-phospho-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-[alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)](n)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-GlcNAc-diphospho-di-trans,octa-cis-undecaprenol + ADP + H(+)	CHEBI:30616	CHEBI:456216,CHEBI:15378	ATP	ADP,H(+)
RHEA:40375	1-octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho-(1D-myo-inositol) + ATP = 1-octadecanoyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phospho-1D-myo-inositol 5-phosphate + ADP + H(+)	CHEBI:30616	CHEBI:456216,CHEBI:15378	ATP	ADP,H(+)
RHEA:40379	1-octadecanoyl-2-(9Z)-octadecenoyl-sn-glycero-3-phospho-1D-myo-inositol + ATP = 1-octadecanoyl-2-(9Z)-octadecenoyl-sn-glycero-3-phospho-1D-myo-inositol 5-phosphate + ADP + H(+)	CHEBI:30616	CHEBI:456216,CHEBI:15378	ATP	ADP,H(+)
RHEA:40383	1-octadecanoyl-2-(9Z,12Z)-octadecadienoyl-sn-glycero-3-phospho-1D-myo-inositol + ATP = 1-octadecanoyl-2-(9Z,12Z)-octadecadienoyl-sn-glycero-3-phospho-1D-myo-inositol 5-phosphate + ADP + H(+)	CHEBI:30616	CHEBI:456216,CHEBI:15378	ATP	ADP,H(+)
RHEA:40387	1,2-di-(9Z,12Z)-octadecadienoyl-sn-glycero-3-phospho-1D-myo-inositol + ATP = 1,2-di(9Z,12Z)-octadecadienoyl-sn-glycero-3-phospho-1D-myo-inositol 5-phosphate + ADP + H(+)	CHEBI:30616	CHEBI:456216,CHEBI:15378	ATP	ADP,H(+)
RHEA:40395	1,2-dihydro-beta-NAD + H(+) + O2 = H2O2 + NAD(+)	CHEBI:15379,CHEBI:15378	CHEBI:16240,CHEBI:57540	O2,H(+)	H2O2,NAD(+)
RHEA:40399	1,2-dihydro-beta-NADP + H(+) + O2 = H2O2 + NADP(+)	CHEBI:15379,CHEBI:15378	CHEBI:16240,CHEBI:58349	O2,H(+)	H2O2,NADP(+)
RHEA:40403	1-O-hexadecyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycerol + ATP = 1-O-hexadecyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate + ADP + H(+)	CHEBI:30616	CHEBI:456216,CHEBI:15378	ATP	ADP,H(+)
RHEA:40407	1-O-hexadecyl-2-(9Z-octadecenoyl)-sn-glycerol + ATP = 1-O-hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphate + ADP + H(+)	CHEBI:30616	CHEBI:456216,CHEBI:15378	ATP	ADP,H(+)
RHEA:40423	(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA + AH2 + O2 = (7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA + A + 2 H2O	CHEBI:15379,CHEBI:17499	CHEBI:15377,CHEBI:13193	O2,AH2	H2O,A
RHEA:40443	6-deoxy-6-sulfo-D-fructose + ATP = 6-deoxy-6-sulfo-D-fructose 1-phosphate + ADP + H(+)	CHEBI:30616	CHEBI:456216,CHEBI:15378	ATP	ADP,H(+)
RHEA:40459	(2S)-pristanoyl-CoA + O2 = (2E)-pristenoyl-CoA + H2O2	CHEBI:15379	CHEBI:16240	O2	H2O2
RHEA:40471	(2S)-methylpentadecanoyl-CoA + O2 = 2-methyl-(2E)-pentadecenoyl-CoA + H2O2	CHEBI:15379	CHEBI:16240	O2	H2O2
RHEA:40495	N-[omega-(9Z,12Z)-octadecadienoyloxy]acyl-beta-D-glucosyl-(1<->1)-octadecasphing-4E-enine + O2 = N-[omega-(9R)-hydroperoxy-(10E,12Z)-octadecadienoyloxy]acyl-beta-D-glucosyl-(1<->1)-octadecasphing-4E-enine	CHEBI:15379	NA	O2	NA
RHEA:40531	2 H(+) + narbomycin + O2 + 2 reduced [2Fe-2S]-[ferredoxin] = H2O + neopikromycin + 2 oxidized [2Fe-2S]-[ferredoxin]	GENERIC:10001,CHEBI:15379,CHEBI:15378	GENERIC:10000,CHEBI:15377	reduced [2Fe-2S]-[ferredoxin],O2,H(+)	oxidized [2Fe-2S]-[ferredoxin],H2O
RHEA:40535	4 H(+) + narbomycin + 2 O2 + 4 reduced [2Fe-2S]-[ferredoxin] = 2 H2O + novapikromycin + 4 oxidized [2Fe-2S]-[ferredoxin]	GENERIC:10001,CHEBI:15379,CHEBI:15378	GENERIC:10000,CHEBI:15377	reduced [2Fe-2S]-[ferredoxin],O2,H(+)	oxidized [2Fe-2S]-[ferredoxin],H2O
RHEA:40539	10-deoxymethymycin + 2 H(+) + O2 + 2 reduced [2Fe-2S]-[ferredoxin] = H2O + methymycin + 2 oxidized [2Fe-2S]-[ferredoxin]	GENERIC:10001,CHEBI:15379,CHEBI:15378	GENERIC:10000,CHEBI:15377	reduced [2Fe-2S]-[ferredoxin],O2,H(+)	oxidized [2Fe-2S]-[ferredoxin],H2O
RHEA:40543	10-deoxymethymycin + 2 H(+) + O2 + 2 reduced [2Fe-2S]-[ferredoxin] = H2O + neomethymycin + 2 oxidized [2Fe-2S]-[ferredoxin]	GENERIC:10001,CHEBI:15379,CHEBI:15378	GENERIC:10000,CHEBI:15377	reduced [2Fe-2S]-[ferredoxin],O2,H(+)	oxidized [2Fe-2S]-[ferredoxin],H2O
RHEA:40547	10-deoxymethymycin + 4 H(+) + 2 O2 + 4 reduced [2Fe-2S]-[ferredoxin] = 2 H2O + novamethymycin + 4 oxidized [2Fe-2S]-[ferredoxin]	GENERIC:10001,CHEBI:15379,CHEBI:15378	GENERIC:10000,CHEBI:15377	reduced [2Fe-2S]-[ferredoxin],O2,H(+)	oxidized [2Fe-2S]-[ferredoxin],H2O
RHEA:40551	demethylphylloquinol + S-adenosyl-L-methionine = H(+) + phylloquinol + S-adenosyl-L-homocysteine	CHEBI:59789	CHEBI:15378,CHEBI:57856	S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:40555	dTDP-beta-L-evernosamine + H(+) + 2 NADPH + 2 O2 = dTDP-2,3,6-trideoxy-3-C-methyl-4-O-methyl-3-nitroso-beta-L-arabino-hexopyranose + 3 H2O + 2 NADP(+)	CHEBI:15379,CHEBI:15378,CHEBI:57783	CHEBI:15377,CHEBI:58349	O2,H(+),NADPH	H2O,NADP(+)
RHEA:40559	dTDP-beta-L-evernosamine + NADPH + O2 = dTDP-N-hydroxy-beta-L-evernosamine + H2O + NADP(+)	CHEBI:15379,CHEBI:57783	CHEBI:15377,CHEBI:58349	O2,NADPH	H2O,NADP(+)
RHEA:40563	dTDP-N-hydroxy-beta-L-evernosamine + H(+) + NADPH + O2 = dTDP-2,3,6-trideoxy-3-C-methyl-4-O-methyl-3-nitroso-beta-L-arabino-hexopyranose + 2 H2O + NADP(+)	CHEBI:15379,CHEBI:15378,CHEBI:57783	CHEBI:15377,CHEBI:58349	O2,H(+),NADPH	H2O,NADP(+)
RHEA:40567	AH2 + dTDP-2,3,6-trideoxy-3-C-methyl-4-O-methyl-3-nitroso-beta-L-arabino-hexopyranose + O2 = A + dTDP-beta-L-evernitrose + H2O	CHEBI:15379,CHEBI:17499	CHEBI:15377,CHEBI:13193	O2,AH2	H2O,A
RHEA:40747	2-oxoglutarate + L-lysine + O2 = (3S)-3-hydroxy-L-lysine + CO2 + succinate	CHEBI:15379,CHEBI:16810,CHEBI:32551	CHEBI:30031,CHEBI:16526	O2,2-oxoglutarate,L-lysine	succinate,CO2
RHEA:40931	2-oxoglutarate + L-ornithine + O2 = (3S)-3-hydroxy-L-ornithine + CO2 + succinate	CHEBI:15379,CHEBI:46911,CHEBI:16810	CHEBI:30031,CHEBI:16526	O2,L-ornithine,2-oxoglutarate	succinate,CO2
RHEA:40955	(R)-5-phosphomevalonate + ATP = ADP + CO2 + isopentenyl phosphate + phosphate	CHEBI:30616	CHEBI:456216,CHEBI:16526,CHEBI:43474	ATP	ADP,CO2,phosphate
RHEA:40963	4 2-aminophenol + 3 O2 = 2 2-aminophenoxazin-3-one + 6 H2O	CHEBI:15379	CHEBI:15377	O2	H2O
RHEA:40987	EDTA + 2 FMNH2 + 2 O2 = ethylenediaminediacetate + 2 FMN + 2 glyoxylate + 3 H(+) + 2 H2O	CHEBI:15379,CHEBI:57618	CHEBI:15377,CHEBI:58210,CHEBI:36655,CHEBI:15378	O2,FMNH2	H2O,FMN,glyoxylate,H(+)
RHEA:41079	1-(9Z-octadecenoyl)-sn-glycerol + ATP = 1-(9Z-octadecenoyl)-sn-glycero-3-phosphate + ADP + H(+)	CHEBI:30616	CHEBI:74544,CHEBI:456216,CHEBI:15378	ATP	1-(9Z-octadecenoyl)-sn-glycero-3-phosphate,ADP,H(+)
RHEA:41163	1-O-hexadecyl-2-amino-sn-glycerol + ATP = 1-O-hexadecyl-2-desoxy-2-amino-sn-glycero-3-phosphate + ADP + H(+)	CHEBI:30616	CHEBI:456216,CHEBI:15378	ATP	ADP,H(+)
RHEA:41211	(indol-3-yl)acetate + H(+) + NADH + O2 = 2-hydroxy-(1H-indol-3-yl)acetate + H2O + NAD(+)	CHEBI:15379,CHEBI:57945,CHEBI:15378	CHEBI:15377,CHEBI:57540	O2,NADH,H(+)	H2O,NAD(+)
RHEA:41227	(S)-4-hydroxymandelate + O2 = 4-hydroxyphenylglyoxylate + H2O2	CHEBI:15379	CHEBI:16240	O2	H2O2
RHEA:41239	N-acyl (9Z,12Z)-octadecadienoate octadecasphin-4E-enine + O2 = N-acyl (9R)-hydroperoxy-(10E,12Z)-octadecadienoate octadecasphing-4E-enine	CHEBI:15379	NA	O2	NA
RHEA:41247	(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 = 9R-hydroperoxy(5Z,7E,11Z,14Z)-eicosatetraenoate	CHEBI:15379,CHEBI:32395	NA	O2,(5Z,8Z,11Z,14Z)-eicosatetraenoate	NA
RHEA:41311	1-O-methyl-(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 = 1-O-methyl (5Z,8Z,10E,12R,14Z)-hydroperoxyiecosatetraenoate	CHEBI:15379	NA	O2	NA
RHEA:41315	1-O-methyl-(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 = 1-O-methyl-(12S)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoate	CHEBI:15379	NA	O2	NA
RHEA:41324	(5Z,8Z,11Z)-eicosatrienoate + O2 = (12S)-hydroperoxy-(5Z,8Z,10E)-eicosatrienoate	CHEBI:15379	NA	O2	NA
RHEA:41328	(8Z,11Z,14Z)-eicosatrienoate + O2 = (12S)-hydroperoxy-(8Z,10E,14Z)-eicosatrienoate	CHEBI:15379	NA	O2	NA
RHEA:41332	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + O2 = (14S)-hydroperoxy-(4Z,7Z,10Z,12E,16Z,19Z)-docosahexaenoate	CHEBI:77016,CHEBI:15379	NA	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate,O2	NA
RHEA:41336	(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 = (12R)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoate	CHEBI:15379,CHEBI:32395	NA	O2,(5Z,8Z,11Z,14Z)-eicosatetraenoate	NA
RHEA:41340	(6Z,9Z,12Z)-octadecatrienoate + O2 = 10R-hydroperoxy-(6Z,8E,12Z)-octadecatrienoate	CHEBI:15379	NA	O2	NA
RHEA:41344	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate + O2 = (5Z,7Z,8Z,10E,14Z,17Z)-12-hydroperoxyeicosapentaenoate	CHEBI:15379,CHEBI:58562	NA	O2,(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate	NA
RHEA:41380	H(+) + NADH + O2 + toluene = 4-methylphenol + H2O + NAD(+)	CHEBI:15379,CHEBI:57945,CHEBI:15378	CHEBI:15377,CHEBI:57540	O2,NADH,H(+)	H2O,NAD(+)
RHEA:41420	2 3-amino-4-hydroxybenzoate + H(+) + N-acetyl-L-cysteine + 2 O2 = CO2 + grixazone B + 4 H2O	CHEBI:15379,CHEBI:15378	CHEBI:15377,CHEBI:16526	O2,H(+)	H2O,CO2
RHEA:41424	2 3-amino-4-hydroxybenzaldehyde + N-acetyl-L-cysteine + 2 O2 = formate + grixazone A + H(+) + 3 H2O	CHEBI:15379	CHEBI:15377,CHEBI:15740,CHEBI:15378	O2	H2O,formate,H(+)
RHEA:41428	L-tyrosine + S-adenosyl-L-methionine = 3-methyl-L-tyrosine + H(+) + S-adenosyl-L-homocysteine	CHEBI:58315,CHEBI:59789	CHEBI:15378,CHEBI:57856	L-tyrosine,S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:41440	(2-aminoethyl)phosphonate + 2-oxoglutarate + O2 = (2R)-(2-amino-1-hydroxyethyl)phosphonate + CO2 + succinate	CHEBI:15379,CHEBI:16810	CHEBI:30031,CHEBI:16526	O2,2-oxoglutarate	succinate,CO2
RHEA:41444	(2R)-(2-amino-1-hydroxyethyl)phosphonate + O2 = glycine + 2 H(+) + phosphate	CHEBI:15379	CHEBI:15378,CHEBI:57305,CHEBI:43474	O2	H(+),glycine,phosphate
RHEA:41448	2-oxoglutarate + L-isoleucine + O2 = (4S)-4-hydroxy-L-isoleucine + CO2 + succinate	CHEBI:15379,CHEBI:58045,CHEBI:16810	CHEBI:30031,CHEBI:16526	O2,L-isoleucine,2-oxoglutarate	succinate,CO2
RHEA:41452	5-methyl-1-naphthoate + H(+) + NADPH + O2 = 3-hydroxy-5-methyl-1-naphthoate + H2O + NADP(+)	CHEBI:15379,CHEBI:15378,CHEBI:57783	CHEBI:15377,CHEBI:58349	O2,H(+),NADPH	H2O,NADP(+)
