rheaid	reactionEquation	compoundID_L	compoundID_R	compoundName_L	compoundName_R	direction
RHEA:38731	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 3-hexadecanoyl-sn-glycerol = (9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1-(9Z)-octadecenoyl-3-hexadecanoyl-sn-glycerol	CHEBI:64757	CHEBI:75867	3-hexadecanoyl-sn-glycerol	1-(9Z)-octadecenoyl-3-hexadecanoyl-sn-glycerol	L<>R
RHEA:38735	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 2-hexadecanoylglycerol = (9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1-(9Z)-octadecenoyl-2-hexadecanoylglycerol	CHEBI:75455	CHEBI:76065	2-hexadecanoylglycerol	1-(9Z)-octadecenoyl-2-hexadecanoylglycerol	L<>R
RHEA:38739	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1-(9Z-octadecenoyl)-sn-glycerol = (9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1,3-di-(9Z-octadecenoyl)-glycerol	CHEBI:75757	CHEBI:75735	1-(9Z-octadecenoyl)-sn-glycerol	1,3-di-(9Z-octadecenoyl)-glycerol	L<>R
RHEA:38743	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 3-(9Z-octadecenoyl)-sn-glycerol = (9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1,3-di-(9Z-octadecenoyl)-glycerol	CHEBI:75938	CHEBI:75735	3-(9Z-octadecenoyl)-sn-glycerol	1,3-di-(9Z-octadecenoyl)-glycerol	L<>R
RHEA:38747	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + N-(9Z-octadecenoyl) ethanolamine = (9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 2-[(9Z)-octadecenoylamino]ethyl (9Z)-octadecenoate	CHEBI:71466	CHEBI:76068	N-(9Z-octadecenoyl) ethanolamine	2-[(9Z)-octadecenoylamino]ethyl (9Z)-octadecenoate	L<>R
RHEA:38755	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-(9Z-octadecenoyl)-N-acetylsphing-4-enine + 1-hexadecanoyl-sn-glycero-3-phosphocholine	CHEBI:73001	CHEBI:76054	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	1-(9Z-octadecenoyl)-N-acetylsphing-4-enine	L<>R
RHEA:38759	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-hexadecanoyl-N-acetylsphingosine + 2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	CHEBI:73001	CHEBI:76077,CHEBI:76071	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	1-hexadecanoyl-N-acetylsphingosine,2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	L<>R
RHEA:38763	1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1-hexadecanoyl-N-acetylsphingosine	CHEBI:74667	CHEBI:76077	1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphocholine	1-hexadecanoyl-N-acetylsphingosine	L<>R
RHEA:38767	1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-(9Z-octadecenoyl)-N-acetylsphing-4-enine + 2-hexadecanoyl-sn-glycero-3-phosphocholine	CHEBI:74667	CHEBI:76054	1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphocholine	1-(9Z-octadecenoyl)-N-acetylsphing-4-enine	L<>R
RHEA:38771	1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-N-acetylsphingosine + 1-hexadecanoyl-sn-glycero-3-phosphocholine	CHEBI:73003	CHEBI:76080	1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine	1-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-N-acetylsphingosine	L<>R
RHEA:38775	1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-hexadecanoyl-N-acetylsphingosine + 2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphocholine	CHEBI:73003	CHEBI:76077	1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine	1-hexadecanoyl-N-acetylsphingosine	L<>R
RHEA:38783	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + H2O = 2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + H(+) + hexadecanoate	CHEBI:73001	CHEBI:76071	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	L<>R
RHEA:38791	1-(9Z)-octadecenoyl-2-octadecanoyl-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-(9Z-octadecenoyl)-N-acetylsphing-4-enine + 2-octadecanoyl-sn-glycero-3-phosphocholine	CHEBI:76073	CHEBI:76054,CHEBI:76076	1-(9Z)-octadecenoyl-2-octadecanoyl-sn-glycero-3-phosphocholine	1-(9Z-octadecenoyl)-N-acetylsphing-4-enine,2-octadecanoyl-sn-glycero-3-phosphocholine	L<>R
RHEA:38795	1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-(9Z-octadecenoyl)-N-acetylsphing-4-enine + 1-octadecanoyl-sn-glycero-3-phosphocholine	CHEBI:75034	CHEBI:76054	1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	1-(9Z-octadecenoyl)-N-acetylsphing-4-enine	L<>R
RHEA:38799	1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-octadecanoyl-N-acetylsphingosine + 2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	CHEBI:75034	CHEBI:76071,CHEBI:76074	1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine,1-octadecanoyl-N-acetylsphingosine	L<>R
RHEA:38803	1-(9Z)-octadecenoyl-2-octadecanoyl-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + 1-octadecanoyl-N-acetylsphingosine	CHEBI:76073	CHEBI:76074	1-(9Z)-octadecenoyl-2-octadecanoyl-sn-glycero-3-phosphocholine	1-octadecanoyl-N-acetylsphingosine	L<>R
RHEA:38815	1-hexadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-hexadecanoyl-N-acetylsphingosine + 2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine	CHEBI:74963	CHEBI:76077,CHEBI:76085	1-hexadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine	1-hexadecanoyl-N-acetylsphingosine,2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine	L<>R
RHEA:38819	1-hexadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine + N-(acetyl)-sphing-4-enine = 1-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-N-acetylsphing-4-enine + 1-hexadecanoyl-sn-glycero-3-phosphocholine	CHEBI:74963	CHEBI:76087	1-hexadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine	1-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-N-acetylsphing-4-enine	L<>R
RHEA:38823	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine + N-(acetyl)-sphing-4-enine = 1-(9Z-octadecenoyl)-N-acetylsphing-4-enine + 1-hexadecanoyl-sn-glycero-3-phosphoethanolamine	CHEBI:73007	CHEBI:76054	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine	1-(9Z-octadecenoyl)-N-acetylsphing-4-enine	L<>R
RHEA:38827	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine + N-(acetyl)-sphing-4-enine = 1-hexadecanoyl-N-acetylsphingosine + 2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine	CHEBI:73007	CHEBI:76077,CHEBI:76088	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine	1-hexadecanoyl-N-acetylsphingosine,2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine	L<>R
RHEA:38831	1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine + N-(acetyl)-sphing-4-enine = 1-hexadecanoyl-N-acetylsphingosine + 2-(9Z,12Z)-octadecadienoyl-sn-glycero-3-phosphoethanolamine	CHEBI:73008	CHEBI:76077,CHEBI:76090	1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine	1-hexadecanoyl-N-acetylsphingosine,2-(9Z,12Z)-octadecadienoyl-sn-glycero-3-phosphoethanolamine	L<>R
RHEA:38835	1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine + N-(acetyl)-sphing-4-enine = 1-(9Z,12Z-octadecadienoyl)-N-acetylsphing-4-enine + 1-hexadecanoyl-sn-glycero-3-phosphoethanolamine	CHEBI:73008	CHEBI:76086	1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine	1-(9Z,12Z-octadecadienoyl)-N-acetylsphing-4-enine	L<>R
RHEA:38839	1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine + N-(acetyl)-sphing-4-enine = 1-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-N-acetylsphingosine + 1-hexadecanoyl-sn-glycero-3-phosphoethanolamine	CHEBI:73009	CHEBI:76080	1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine	1-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-N-acetylsphingosine	L<>R
RHEA:38843	1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine + N-(acetyl)-sphing-4-enine = 1-hexadecanoyl-N-acetylsphingosine + 2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphoethanolamine	CHEBI:73009	CHEBI:76077,CHEBI:76091	1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine	1-hexadecanoyl-N-acetylsphingosine,2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphoethanolamine	L<>R
RHEA:38851	H(+) + tetracenomycin F2 = H2O + tetracenomycin F1	CHEBI:77982	CHEBI:74931	tetracenomycin F2	tetracenomycin F1	L<>R
RHEA:38859	beta-D-gentiobiosyl beta-D-glucosyl crocetin + UDP-alpha-D-glucose = bis(beta-D-gentiobiosyl) crocetin + H(+) + UDP	CHEBI:62771	CHEBI:79068	beta-D-gentiobiosyl beta-D-glucosyl crocetin	bis(beta-D-gentiobiosyl) crocetin	L<>R
RHEA:38867	uridine(516) in 16S rRNA = pseudouridine(516) in 16S rRNA	GENERIC:10089	GENERIC:10090	uridine(516) in 16S rRNA	pseudouridine(516) in 16S rRNA	L<>R
RHEA:38871	23S rRNA uridine(2457) = pseudouridine(2457) in 23S rRNA	GENERIC:10091	GENERIC:10092	23S rRNA uridine(2457)	pseudouridine(2457) in 23S rRNA	L<>R
RHEA:38875	23S rRNA uridine(2604) = pseudouridine(2604) in 23S rRNA	GENERIC:10093	GENERIC:10094	23S rRNA uridine(2604)	pseudouridine(2604) in 23S rRNA	L<>R
RHEA:38911	avenacoside B + H2O = 26-desgluco-avenacoside B + D-glucose	CHEBI:2938	CHEBI:75931	avenacoside B	26-desgluco-avenacoside B	L<>R
RHEA:38919	H2O + sphing-4-enine-phosphocholine = choline + H(+) + sphing-4-enine 1-phosphate	CHEBI:58906	CHEBI:60119	sphing-4-enine-phosphocholine	sphing-4-enine 1-phosphate	L<>R
RHEA:38935	cyclohexane-1-carbonyl-CoA + H(+) + oxidized [electron-transfer flavoprotein] = cyclohex-1-ene-1-carbonyl-CoA + reduced [electron-transfer flavoprotein]	CHEBI:76271	CHEBI:76270	cyclohexane-1-carbonyl-CoA	cyclohex-1-ene-1-carbonyl-CoA	L<>R
RHEA:38939	dioscin + 2 H2O = diosgenin 3-beta-D-glucoside + 2 L-rhamnopyranose	CHEBI:74023	CHEBI:74020,CHEBI:62346	dioscin	diosgenin 3-beta-D-glucoside,L-rhamnopyranose	L<>R
RHEA:38983	1-tetradecanoyl-sn-glycero-3-phosphocholine + H2O = 1-tetradecanoyl-sn-glycerol 3-phosphate + choline + H(+)	CHEBI:64489	CHEBI:72683	1-tetradecanoyl-sn-glycero-3-phosphocholine	1-tetradecanoyl-sn-glycerol 3-phosphate	L<>R
RHEA:38991	1-dodecanoyl-sn-glycero-3-phosphocholine + H2O = 1-dodecanoyl-sn-glycerol 3-phosphate + choline + H(+)	CHEBI:74966	CHEBI:72682	1-dodecanoyl-sn-glycero-3-phosphocholine	1-dodecanoyl-sn-glycerol 3-phosphate	L<>R
RHEA:39015	22-oxodocosanoate + H2O + NAD(+) = docosanedioate + 2 H(+) + NADH	CHEBI:76298	CHEBI:76299	22-oxodocosanoate	docosanedioate	L<>R
RHEA:39019	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,5-bisphosphate) + H2O = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-5-phosphate) + phosphate	CHEBI:57923	CHEBI:57795	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,5-bisphosphate)	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-5-phosphate)	L<>R
RHEA:39027	a 1,2-diacyl-3-O-(beta-D-Glc-(1->6)-beta-D-Glc)-sn-glycerol + UDP-alpha-D-glucose = a 1,2-diacyl-3-O-(beta-D-Glc-(1->6)-beta-D-Glc-(1->6)-beta-D-Glc)-sn-glycerol + H(+) + UDP	CHEBI:76264	CHEBI:76265	a 1,2-diacyl-3-O-(beta-D-Glc-(1->6)-beta-D-Glc)-sn-glycerol	a 1,2-diacyl-3-O-(beta-D-Glc-(1->6)-beta-D-Glc-(1->6)-beta-D-Glc)-sn-glycerol	L<>R
RHEA:39031	a 1,2-diacyl-3-O-(beta-D-glucopyranosyl)-sn-glycerol + UDP-alpha-D-glucose = a 1,2-diacyl-3-O-(beta-D-Glc-(1->6)-beta-D-Glc)-sn-glycerol + H(+) + UDP	CHEBI:75799	CHEBI:76264	a 1,2-diacyl-3-O-(beta-D-glucopyranosyl)-sn-glycerol	a 1,2-diacyl-3-O-(beta-D-Glc-(1->6)-beta-D-Glc)-sn-glycerol	L<>R
RHEA:39035	an omega-hydroxy fatty acid + NAD(+) = an omega-oxo fatty acid + H(+) + NADH	CHEBI:76307	CHEBI:76309	an omega-hydroxy fatty acid	an omega-oxo fatty acid	L<>R
RHEA:39039	an omega-oxo fatty acid + H2O + NAD(+) = a dicarboxylate + 2 H(+) + NADH	CHEBI:76309	CHEBI:28965	an omega-oxo fatty acid	a dicarboxylate	L<>R
RHEA:39063	NADP(+) + scyllo-inositol = H(+) + NADPH + scyllo-inosose	CHEBI:10642	CHEBI:17811	scyllo-inositol	scyllo-inosose	L<>R
RHEA:39067	3-oxooctanedioyl-CoA + CoA = acetyl-CoA + hexanedioyl-CoA	CHEBI:76335	CHEBI:76327	3-oxooctanedioyl-CoA	hexanedioyl-CoA	L<>R
RHEA:39075	(2E)-dodecenedioyl-CoA + H2O = (3S)-hydroxydodecanedioyl-CoA	CHEBI:76340	CHEBI:76342	(2E)-dodecenedioyl-CoA	(3S)-hydroxydodecanedioyl-CoA	L<>R
RHEA:39079	(3S)-hydroxydodecanedioyl-CoA + NAD(+) = 3-oxododecanedioyl-CoA + H(+) + NADH	CHEBI:76342	CHEBI:76346	(3S)-hydroxydodecanedioyl-CoA	3-oxododecanedioyl-CoA	L<>R
RHEA:39083	3-oxododecanedioyl-CoA + CoA = acetyl-CoA + decanedioyl-CoA	CHEBI:76346	CHEBI:76316	3-oxododecanedioyl-CoA	decanedioyl-CoA	L<>R
RHEA:39091	(2E)-decenedioyl-CoA + H2O = (3S)-hydroxydecanedioyl-CoA	CHEBI:76347	CHEBI:76348	(2E)-decenedioyl-CoA	(3S)-hydroxydecanedioyl-CoA	L<>R
RHEA:39095	(3S)-hydroxydecanedioyl-CoA + NAD(+) = 3-oxodecanedioyl-CoA + H(+) + NADH	CHEBI:76348	CHEBI:76349	(3S)-hydroxydecanedioyl-CoA	3-oxodecanedioyl-CoA	L<>R
RHEA:39099	3-oxodecanedioyl-CoA + CoA = acetyl-CoA + octanedioyl-CoA	CHEBI:76349	CHEBI:76317	3-oxodecanedioyl-CoA	octanedioyl-CoA	L<>R
RHEA:39107	(5S)-hydroperoxy-(18S)-hydroxy-(6E,8Z,11Z,14Z,16E)-eicosapentaenoate = (5S,6S)-epoxy-(18S)-hydroxy-(7E,9E,11Z,14Z,16E)-eicosapentaenoate + H2O	CHEBI:132091	CHEBI:134661	(5S)-hydroperoxy-(18S)-hydroxy-(6E,8Z,11Z,14Z,16E)-eicosapentaenoate	(5S,6S)-epoxy-(18S)-hydroxy-(7E,9E,11Z,14Z,16E)-eicosapentaenoate	L<>R
RHEA:39111	4-hydroxy-2,5-dimethyl-furan-3(2H)-one + NADP(+) = 4-hydroxy-5-methyl-2-methylenefuran-3(2H)-one + H(+) + NADPH	CHEBI:76247	CHEBI:76245	4-hydroxy-2,5-dimethyl-furan-3(2H)-one	4-hydroxy-5-methyl-2-methylenefuran-3(2H)-one	L<>R
RHEA:39115	4-hydroxy-2,5-dimethyl-furan-3(2H)-one + NAD(+) = 4-hydroxy-5-methyl-2-methylenefuran-3(2H)-one + H(+) + NADH	CHEBI:76247	CHEBI:76245	4-hydroxy-2,5-dimethyl-furan-3(2H)-one	4-hydroxy-5-methyl-2-methylenefuran-3(2H)-one	L<>R
RHEA:39123	(2E,6Z,9Z,12Z,15Z,18Z,21Z)-tetracosaheptaenoyl-CoA + H2O = (S)-3-hydroxy-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA	CHEBI:76360	CHEBI:76356	(2E,6Z,9Z,12Z,15Z,18Z,21Z)-tetracosaheptaenoyl-CoA	(S)-3-hydroxy-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA	L<>R
RHEA:39127	(S)-3-hydroxy-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA + NAD(+) = 3-oxo-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA + H(+) + NADH	CHEBI:76356	CHEBI:74304	(S)-3-hydroxy-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA	3-oxo-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA	L<>R
RHEA:39131	3-oxo-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA + CoA = (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA + acetyl-CoA	CHEBI:74304	CHEBI:74298	3-oxo-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA	L<>R
RHEA:39139	(2E,6Z,9Z,12Z,15Z,18Z)-tetracosahexaenoyl-CoA + H2O = (S)-3-hydroxy-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA	CHEBI:76364	CHEBI:76366	(2E,6Z,9Z,12Z,15Z,18Z)-tetracosahexaenoyl-CoA	(S)-3-hydroxy-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA	L<>R
RHEA:39143	(S)-3-hydroxy-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA + NAD(+) = 3-oxo-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA + H(+) + NADH	CHEBI:76366	CHEBI:76367	(S)-3-hydroxy-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA	3-oxo-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA	L<>R
RHEA:39147	3-oxo-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA + CoA = (4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA + acetyl-CoA	CHEBI:76367	CHEBI:76368	3-oxo-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA	L<>R
RHEA:39151	3-oxooctadecanoyl-CoA + H(+) + NADPH = (3R)-hydroxyoctadecanoyl-CoA + NADP(+)	CHEBI:71407	CHEBI:76374	3-oxooctadecanoyl-CoA	(3R)-hydroxyoctadecanoyl-CoA	L<>R
RHEA:39155	(3R)-hydroxyoctadecanoyl-CoA = (2E)-octadecenoyl-CoA + H2O	CHEBI:76374	CHEBI:71412	(3R)-hydroxyoctadecanoyl-CoA	(2E)-octadecenoyl-CoA	L<>R
RHEA:39159	(3R)-hydroxyhexadecanoyl-CoA = (2E)-hexadecenoyl-CoA + H2O	CHEBI:74278	CHEBI:61526	(3R)-hydroxyhexadecanoyl-CoA	(2E)-hexadecenoyl-CoA	L<>R
RHEA:39163	3-oxohexadecanoyl-CoA + H(+) + NADPH = (3R)-hydroxyhexadecanoyl-CoA + NADP(+)	CHEBI:57349	CHEBI:74278	3-oxohexadecanoyl-CoA	(3R)-hydroxyhexadecanoyl-CoA	L<>R
RHEA:39171	3-oxoeicosanoyl-CoA + H(+) + NADPH = (3R)-hydroxyeicosanoyl-CoA + NADP(+)	CHEBI:65115	CHEBI:76373	3-oxoeicosanoyl-CoA	(3R)-hydroxyeicosanoyl-CoA	L<>R
RHEA:39175	(3R)-hydroxyeicosanoyl-CoA = (2E)-eicosenoyl-CoA + H2O	CHEBI:76373	CHEBI:74691	(3R)-hydroxyeicosanoyl-CoA	(2E)-eicosenoyl-CoA	L<>R
RHEA:39183	3-oxodocosanoyl-CoA + H(+) + NADPH = (3R)-hydroxydocosanoyl-CoA + NADP(+)	CHEBI:71451	CHEBI:76375	3-oxodocosanoyl-CoA	(3R)-hydroxydocosanoyl-CoA	L<>R
RHEA:39187	(3R)-hydroxydocosanoyl-CoA = (2E)-docosenoyl-CoA + H2O	CHEBI:76375	CHEBI:74692	(3R)-hydroxydocosanoyl-CoA	(2E)-docosenoyl-CoA	L<>R
RHEA:39191	(2E)-docosenoyl-CoA + H(+) + NADPH = docosanoyl-CoA + NADP(+)	CHEBI:74692	CHEBI:65059	(2E)-docosenoyl-CoA	docosanoyl-CoA	L<>R
RHEA:39195	3-oxotetracosanoyl-CoA + H(+) + NADPH = (3R)-hydroxytetracosanoyl-CoA + NADP(+)	CHEBI:73977	CHEBI:76377	3-oxotetracosanoyl-CoA	(3R)-hydroxytetracosanoyl-CoA	L<>R
RHEA:39199	(3R)-hydroxytetracosanoyl-CoA = (2E)-tetracosenoyl-CoA + H2O	CHEBI:76377	CHEBI:74693	(3R)-hydroxytetracosanoyl-CoA	(2E)-tetracosenoyl-CoA	L<>R
RHEA:39207	3-oxohexacosanoyl-CoA + H(+) + NADPH = (3R)-hydroxyhexacosanoyl-CoA + NADP(+)	CHEBI:73980	CHEBI:76378	3-oxohexacosanoyl-CoA	(3R)-hydroxyhexacosanoyl-CoA	L<>R
RHEA:39211	(3R)-hydroxyhexacosanoyl-CoA = (2E)-hexacosenoyl-CoA + H2O	CHEBI:76378	CHEBI:74281	(3R)-hydroxyhexacosanoyl-CoA	(2E)-hexacosenoyl-CoA	L<>R
RHEA:39215	(2E)-hexacosenoyl-CoA + H(+) + NADPH = hexacosanoyl-CoA + NADP(+)	CHEBI:74281	CHEBI:64868	(2E)-hexacosenoyl-CoA	hexacosanoyl-CoA	L<>R
RHEA:39219	3-oxooctacosanyol-CoA + H(+) + NADPH = (3R)-hydroxyoctacosanoyl-CoA + NADP(+)	CHEBI:73976	CHEBI:76382	3-oxooctacosanyol-CoA	(3R)-hydroxyoctacosanoyl-CoA	L<>R
RHEA:39223	(3R)-hydroxyoctacosanoyl-CoA = (2E)-octacosenoyl-CoA + H2O	CHEBI:76382	CHEBI:76383	(3R)-hydroxyoctacosanoyl-CoA	(2E)-octacosenoyl-CoA	L<>R
RHEA:39227	(2E)-octacosenoyl-CoA + H(+) + NADPH = NADP(+) + octacosanoyl-CoA	CHEBI:76383	CHEBI:74141	(2E)-octacosenoyl-CoA	octacosanoyl-CoA	L<>R
RHEA:39231	3-oxo-triacontanoyl-CoA + H(+) + NADPH = (3R)-hydroxytriacontanoyl-CoA + NADP(+)	CHEBI:74228	CHEBI:76384	3-oxo-triacontanoyl-CoA	(3R)-hydroxytriacontanoyl-CoA	L<>R
RHEA:39235	(3R)-hydroxytriacontanoyl-CoA = (2E)-triacontenoyl-CoA + H2O	CHEBI:76384	CHEBI:76385	(3R)-hydroxytriacontanoyl-CoA	(2E)-triacontenoyl-CoA	L<>R
RHEA:39239	(2E)-triacontenoyl-CoA + H(+) + NADPH = NADP(+) + triacontanoyl-CoA	CHEBI:76385	CHEBI:76386	(2E)-triacontenoyl-CoA	triacontanoyl-CoA	L<>R
RHEA:39243	(11Z)-3-oxoicosenoyl-CoA + H(+) + NADPH = (3R)-hydroxy-(11Z)-eicosenoyl-CoA + NADP(+)	CHEBI:74011	CHEBI:76387	(11Z)-3-oxoicosenoyl-CoA	(3R)-hydroxy-(11Z)-eicosenoyl-CoA	L<>R
RHEA:39247	(3R)-hydroxy-(11Z)-eicosenoyl-CoA = (2E,11Z)-eicosadienoyl-CoA + H2O	CHEBI:76387	CHEBI:76388	(3R)-hydroxy-(11Z)-eicosenoyl-CoA	(2E,11Z)-eicosadienoyl-CoA	L<>R
RHEA:39251	(2E,11Z)-eicosadienoyl-CoA + H(+) + NADPH = (11Z)-eicosenoyl-CoA + NADP(+)	CHEBI:76388	CHEBI:74069	(2E,11Z)-eicosadienoyl-CoA	(11Z)-eicosenoyl-CoA	L<>R
RHEA:39255	(13Z)-3-oxodocosenoyl-CoA + H(+) + NADPH = (3R)-hydroxy-(13Z)-docosenoyl-CoA + NADP(+)	CHEBI:74070	CHEBI:76389	(13Z)-3-oxodocosenoyl-CoA	(3R)-hydroxy-(13Z)-docosenoyl-CoA	L<>R
