rheaid	reactionEquation	compoundID_L	compoundID_R	compoundName_L	compoundName_R
RHEA:44524	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-glycerol + H2O = (9Z)-octadecenoate + 1-hexadecanoyl-sn-glycero-3-phospho-glycerol + H(+)	CHEBI:84472	CHEBI:84475	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-glycerol	1-hexadecanoyl-sn-glycero-3-phospho-glycerol
RHEA:44528	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1D-myo-inositol) + H2O = (9Z)-octadecenoate + 1-hexadecanoyl-sn-glycero-3-phospho-(1D-myo-inositol) + H(+)	CHEBI:72837	CHEBI:72833	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1D-myo-inositol)	1-hexadecanoyl-sn-glycero-3-phospho-(1D-myo-inositol)
RHEA:44532	a 1,2-diacyl-sn-glycero-3-phosphoethanolamine + N-(acetyl)-sphing-4-enine = 1-O-acyl-N-(acetyl)-sphing-4-enine + a 1-acyl-sn-glycero-3-phosphoethanolamine	NA	CHEBI:84483	NA	1-O-acyl-N-(acetyl)-sphing-4-enine
RHEA:44536	a 1,2-diacyl-sn-glycero-3-phosphoethanolamine + N-(acetyl)-sphing-4-enine = 1-O-acyl-N-(acetyl)-sphing-4-enine + a 2-acyl-sn-glycero-3-phosphoethanolamine	NA	CHEBI:84483,CHEBI:65213	NA	1-O-acyl-N-(acetyl)-sphing-4-enine,a 2-acyl-sn-glycero-3-phosphoethanolamine
RHEA:44540	1-heptadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine + H2O = (5Z,8Z,11Z,14Z)-eicosatetraenoate + 1-heptadecanoyl-sn-glycero-3-phosphoethanolamine + H(+)	CHEBI:84489	CHEBI:84490	1-heptadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine	1-heptadecanoyl-sn-glycero-3-phosphoethanolamine
RHEA:44552	1-hexadecanoyl-sn-glycero-3-phospho-L-serine + H2O = H(+) + hexadecanoate + sn-glycero-3-phospho-L-serine	CHEBI:75020	CHEBI:64765	1-hexadecanoyl-sn-glycero-3-phospho-L-serine	sn-glycero-3-phospho-L-serine
RHEA:44556	4-hydroxybenzoate + all-trans-hexaprenyl diphosphate = 4-hydroxy-3-all-trans-hexaprenylbenzoate + diphosphate	CHEBI:58179	CHEBI:84492	all-trans-hexaprenyl diphosphate	4-hydroxy-3-all-trans-hexaprenylbenzoate
RHEA:44560	4-hydroxybenzoate + all-trans-heptaprenyl diphosphate = 4-hydroxy-3-all-trans-heptaprenylbenzoate + diphosphate	CHEBI:58206	CHEBI:84496	all-trans-heptaprenyl diphosphate	4-hydroxy-3-all-trans-heptaprenylbenzoate
RHEA:44564	4-hydroxybenzoate + all-trans-decaprenyl diphosphate = 4-hydroxy-3-all-trans-decaprenylbenzoate + diphosphate	CHEBI:60721	CHEBI:84503	all-trans-decaprenyl diphosphate	4-hydroxy-3-all-trans-decaprenylbenzoate
RHEA:44584	1-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol) + H2O = (9Z)-octadecenoate + H(+) + sn-glycero-3-phospho-(1'-sn-glycerol)	CHEBI:72828	CHEBI:64717	1-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol)	sn-glycero-3-phospho-(1'-sn-glycerol)
RHEA:44588	1-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1D-myo-inositol) + H2O = (9Z)-octadecenoate + H(+) + sn-glycero-3-phospho-1D-myo-inositol	CHEBI:78762	CHEBI:58444	1-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1D-myo-inositol)	sn-glycero-3-phospho-1D-myo-inositol
RHEA:44596	a fatty acyl-[ACP] + H2O = a fatty acid + H(+) + holo-[ACP]	GENERIC:14125	NA	a fatty acyl-[ACP]	NA
RHEA:44616	1'-[1,2-diacyl-sn-glycero-3-phospho],3'-[1-acyl-sn-glycero-3-phospho]-glycerol + H2O = 1',3'-bis-[1-acyl-sn-glycero-3-phospho]-glycerol + a fatty acid + H(+)	NA	CHEBI:75137	NA	1',3'-bis-[1-acyl-sn-glycero-3-phospho]-glycerol
RHEA:44620	a 1,2-diacyl-sn-glycero-3-phosphocholine + an N-acylsphinganine = a 1,2-diacyl-sn-glycerol + an N-acylsphinganine-1-phosphocholine	CHEBI:31488	CHEBI:67090	an N-acylsphinganine	an N-acylsphinganine-1-phosphocholine
RHEA:44624	dTDP-4-dehydro-2,6-dideoxy-alpha-D-glucose + NADP(+) = dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose + H(+) + NADPH	CHEBI:84537	CHEBI:84540	dTDP-4-dehydro-2,6-dideoxy-alpha-D-glucose	dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose
RHEA:44628	L-dihydroanticapsin + NAD(+) = H(+) + L-anticapsin + NADH	CHEBI:84358	CHEBI:84310	L-dihydroanticapsin	L-anticapsin
RHEA:44636	2,4-dinitroanisole + H2O = 2,4-dinitrophenol + H(+) + methanol	CHEBI:84559	CHEBI:84561	2,4-dinitroanisole	2,4-dinitrophenol
RHEA:44644	a 2'-deoxyribonucleoside 5'-triphosphate + H2O = a 2'-deoxyribonucleoside 5'-phosphate + diphosphate + H(+)	CHEBI:61560	CHEBI:65317	a 2'-deoxyribonucleoside 5'-triphosphate	a 2'-deoxyribonucleoside 5'-phosphate
RHEA:44648	a 1,2-diacyl-sn-glycero-3-phosphate + H2O = a 2-acyl-sn-glycerol 3-phosphate + a fatty acid + H(+)	NA	CHEBI:64982	NA	a 2-acyl-sn-glycerol 3-phosphate
RHEA:44652	a 1-acyl-sn-glycero-3-phospho-(1D-myo-inositol) + a 1-acyl-sn-glycero-3-phosphocholine = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol) + sn-glycerol 3-phosphocholine	CHEBI:64771	NA	a 1-acyl-sn-glycero-3-phospho-(1D-myo-inositol)	NA
RHEA:44656	a 1,2-diacyl-sn-glycero-3-phosphocholine + a 1,2-diacyl-sn-glycero-3-phosphoethanolamine = a monoacyl-sn-glycero-3-phosphocholine + H(+) + N-acyl-1,2-diacyl-sn-glycero-3-phosphoethanolamine	NA	CHEBI:62537	NA	N-acyl-1,2-diacyl-sn-glycero-3-phosphoethanolamine
RHEA:44660	1-O-alkyl-2-acyl-sn-glycero-3-phosphocholine + sphing-4-enine = 1-O-alkyl-sn-glycero-3-phosphocholine + an N-acylsphing-4-enine + H(+)	CHEBI:36702	NA	1-O-alkyl-2-acyl-sn-glycero-3-phosphocholine	NA
RHEA:44668	4-O-[1-D-ribitylphospho-(2R)-1-glycerylphospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl di-trans,octa-cis-undecaprenyl diphosphate + n CDP-L-ribitol = 4-O-[(D-ribitylphospho)(n)-D-ribitylphospho-(2R)-glycerylphospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl di-trans,octa-cis-undecaprenyl diphosphate + n CMP + n H(+)	CHEBI:133892,CHEBI:57608	POLYMER:12833	4-O-[1-D-ribitylphospho-(2R)-1-glycerylphospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl di-trans,octa-cis-undecaprenyl diphosphate,CDP-L-ribitol	4-O-[(D-ribitylphospho)(n)-D-ribitylphospho-(2R)-glycerylphospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl di-trans,octa-cis-undecaprenyl diphosphate
RHEA:44672	1,2-diacyl-sn-glycero-3-phospho-L-serine + H2O = a 1-acyl-sn-glycero-3-phospho-L-serine + a fatty acid + H(+)	NA	CHEBI:64379	NA	a 1-acyl-sn-glycero-3-phospho-L-serine
RHEA:44676	a triacyl-sn-glycerol + all-trans-retinol = a diacylglycerol + an all-trans-retinyl ester	NA	CHEBI:18035,CHEBI:63410	NA	a diacylglycerol,an all-trans-retinyl ester
RHEA:44684	1-O-(1Z-alkenyl)-sn-glycero-3-phosphoethanolamine + 1-O-alkyl-2-acyl-sn-glycero-3-phosphocholine = 1-O-(1Z-alkenyl)-2-acyl-sn-glycero-3-phosphoethanolamine + 1-O-alkyl-sn-glycero-3-phosphocholine	CHEBI:36702	CHEBI:77290	1-O-alkyl-2-acyl-sn-glycero-3-phosphocholine	1-O-(1Z-alkenyl)-2-acyl-sn-glycero-3-phosphoethanolamine
RHEA:44692	an acyl-CoA + hexadecasphinganine = CoA + H(+) + N-acylhexadecasphinganine	CHEBI:71009	CHEBI:82881	hexadecasphinganine	N-acylhexadecasphinganine
RHEA:44700	a 2,3-saturated acyl-CoA + FAD + H(+) = a (2E)-enoyl-CoA + FADH2	CHEBI:65111	CHEBI:58856	a 2,3-saturated acyl-CoA	a (2E)-enoyl-CoA
RHEA:44704	a 2,3-saturated acyl-CoA + H(+) + oxidized [electron-transfer flavoprotein] = a (2E)-enoyl-CoA + reduced [electron-transfer flavoprotein]	CHEBI:65111	CHEBI:58856	a 2,3-saturated acyl-CoA	a (2E)-enoyl-CoA
RHEA:44712	a 1,2-diacylglycerol + H2O = a 1-acylglycerol + a fatty acid + H(+)	NA	CHEBI:35759	NA	a 1-acylglycerol
RHEA:44716	A + all-trans-4,4'-diapolycopen-4-al + H2O = AH2 + all-trans-4,4'-diapolycopen-4-oate + H(+)	CHEBI:138599	CHEBI:138600	all-trans-4,4'-diapolycopen-4-al	all-trans-4,4'-diapolycopen-4-oate
RHEA:44724	2,3-saturated fatty aldehyde + NADP(+) = (2E)-fatty aldehyde + H(+) + NADPH	CHEBI:84587	CHEBI:84588	2,3-saturated fatty aldehyde	(2E)-fatty aldehyde
RHEA:44728	1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol + H2O = (5Z,8Z,11Z,14Z)-eicosatetraenoate + glycerol + H(+)	CHEBI:75612	NA	1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol	NA
RHEA:44732	2-(9Z,12Z-octadecadienoyl)-glycerol + H2O = (9Z,12Z)-octadecadienoate + glycerol + H(+)	CHEBI:75457	NA	2-(9Z,12Z-octadecadienoyl)-glycerol	NA
RHEA:44736	acetyl-CoA + dihydroxyacetone phosphate = 3-hydroxy-2,4-pentanedione 5-phosphate + CoA	NA	CHEBI:84359	NA	3-hydroxy-2,4-pentanedione 5-phosphate
RHEA:44828	(R)-carnitine + decanoyl-CoA = CoA + O-decanoyl-(R)-carnitine	NA	CHEBI:28717	NA	O-decanoyl-(R)-carnitine
RHEA:44832	(R)-carnitine + tetradecanoyl-CoA = CoA + O-tetradecanoyl-(R)-carnitine	NA	CHEBI:84634	NA	O-tetradecanoyl-(R)-carnitine
RHEA:44836	globoside NORint (d18:1(4E)) + UDP-alpha-D-galactose = globoside NOR2 (d18:1(4E)) + H(+) + UDP	CHEBI:140617	CHEBI:140620	globoside NORint (d18:1(4E))	globoside NOR2 (d18:1(4E))
RHEA:44840	(R)-carnitine + octadecanoyl-CoA = CoA + O-octadecanoyl-(R)-carnitine	NA	CHEBI:84644	NA	O-octadecanoyl-(R)-carnitine
RHEA:44844	(R)-carnitine + eicosanoyl-CoA = CoA + O-eicosanoyl-(R)-carnitine	NA	CHEBI:84645	NA	O-eicosanoyl-(R)-carnitine
RHEA:44848	(9Z)-tetradecenoyl-CoA + (R)-carnitine = CoA + O-(9Z)-tetradecenoyl-(R)-carnitine	CHEBI:65060	CHEBI:84647	(9Z)-tetradecenoyl-CoA	O-(9Z)-tetradecenoyl-(R)-carnitine
RHEA:44852	(5Z)-tetradecenoyl-CoA + (R)-carnitine = CoA + O-(5Z)-tetradecenoyl-(R)-carnitine	CHEBI:84650	CHEBI:84649	(5Z)-tetradecenoyl-CoA	O-(5Z)-tetradecenoyl-(R)-carnitine
RHEA:44856	(9Z)-octadecenoyl-CoA + (R)-carnitine = CoA + O-(9Z)-octadecenoyl-(R)-carnitine	NA	CHEBI:84651	NA	O-(9Z)-octadecenoyl-(R)-carnitine
RHEA:44860	(R)-carnitine + 4,8-dimethylnonanoyl-CoA = CoA + O-4,8-dimethylnonanoyl-(R)-carnitine	CHEBI:77061	CHEBI:84654	4,8-dimethylnonanoyl-CoA	O-4,8-dimethylnonanoyl-(R)-carnitine
RHEA:44868	a 1,2-diacyl-sn-glycero-3-phosphocholine + ethanol = 1,2-diacyl-sn-glycero-3-phosphoethanol + choline	NA	CHEBI:84672	NA	1,2-diacyl-sn-glycero-3-phosphoethanol
RHEA:44872	1,2-dihexadecanoyl-sn-glycero-3-phosphocholine + H2O = 1,2-dihexadecanoyl-sn-glycero-3-phosphate + choline + H(+)	NA	CHEBI:72859	NA	1,2-dihexadecanoyl-sn-glycero-3-phosphate
RHEA:44876	a 1,3-diacylglycerol + H2O = 3-acyl-sn-glycerol + a fatty acid + H(+)	CHEBI:47777	CHEBI:64760	a 1,3-diacylglycerol	3-acyl-sn-glycerol
RHEA:44888	1-O-alkyl-2-acyl-sn-glycero-3-phosphate + H2O = 1-O-alkyl-sn-glycero-3-phosphate + a fatty acid + H(+)	CHEBI:73332	CHEBI:58014	1-O-alkyl-2-acyl-sn-glycero-3-phosphate	1-O-alkyl-sn-glycero-3-phosphate
RHEA:44892	an N-(2-hydroxyacyl)-sphinganine + UDP-alpha-D-galactose = an N-(2-hydroxyacyl)-beta-D-galactosyl-sphinganine + H(+) + UDP	CHEBI:83247	CHEBI:83249	an N-(2-hydroxyacyl)-sphinganine	an N-(2-hydroxyacyl)-beta-D-galactosyl-sphinganine
RHEA:44896	a N-(2-hydroxyacyl)sphing-4-enine + UDP-alpha-D-galactose = H(+) + N-(2-hydroxyacyl)-beta-D-galactosyl-sphing-4-enine + UDP	CHEBI:16456	CHEBI:83245	a N-(2-hydroxyacyl)sphing-4-enine	N-(2-hydroxyacyl)-beta-D-galactosyl-sphing-4-enine
RHEA:44900	D-galactono-1,4-lactone + H2O = D-galactonate + H(+)	CHEBI:15895	CHEBI:12931	D-galactono-1,4-lactone	D-galactonate
RHEA:44904	alpha-D-glucose 6-phosphate + H2O = alpha-D-glucose + phosphate	CHEBI:58225	NA	alpha-D-glucose 6-phosphate	NA
RHEA:44908	3-(9Z,12Z)-octadecadienoyl-sn-glycerol + H2O = (9Z,12Z)-octadecadienoate + glycerol + H(+)	CHEBI:75563	NA	3-(9Z,12Z)-octadecadienoyl-sn-glycerol	NA
RHEA:44912	(2E,4E)-hexadienoyl-CoA + H(+) + NADPH = (3E)-hexenoyl-CoA + NADP(+)	CHEBI:84788	CHEBI:84790	(2E,4E)-hexadienoyl-CoA	(3E)-hexenoyl-CoA
RHEA:44916	(2E,4E)-decadienoyl-CoA + H(+) + NADPH = (3E)-decenoyl-CoA + NADP(+)	CHEBI:62244	CHEBI:84793	(2E,4E)-decadienoyl-CoA	(3E)-decenoyl-CoA
RHEA:44920	(2E,4Z,7Z,10Z,13Z,16Z,19Z)-docosaheptaenoyl-CoA + H(+) + NADPH = (3E,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA + NADP(+)	CHEBI:77559	CHEBI:84791	(2E,4Z,7Z,10Z,13Z,16Z,19Z)-docosaheptaenoyl-CoA	(3E,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA
RHEA:44924	2-oxoadipate + acetyl-CoA + H2O = (R)-dihomocitrate + CoA + H(+)	CHEBI:57499	CHEBI:72697	2-oxoadipate	(R)-dihomocitrate
RHEA:44928	2-oxopimelate + acetyl-CoA + H2O = (R)-trihomocitrate + CoA + H(+)	CHEBI:72701	CHEBI:72699	2-oxopimelate	(R)-trihomocitrate
RHEA:44940	1-O-alkyl-2,3-diacyl-sn-glycerol + H2O = 1-O-alkyl-3-acyl-sn-glycerol + a fatty acid + H(+)	CHEBI:76585	CHEBI:77274	1-O-alkyl-2,3-diacyl-sn-glycerol	1-O-alkyl-3-acyl-sn-glycerol
RHEA:44944	1-O-alkyl-3-acyl-sn-glycerol + H2O = 1-O-alkyl-sn-glycerol + a fatty acid + H(+)	CHEBI:77274	CHEBI:15850	1-O-alkyl-3-acyl-sn-glycerol	1-O-alkyl-sn-glycerol
RHEA:44948	1-O-alkyl-2,3-diacyl-sn-glycerol + H2O = 1-O-alkyl-2-acyl-sn-glycerol + a fatty acid + H(+)	CHEBI:76585	CHEBI:52595	1-O-alkyl-2,3-diacyl-sn-glycerol	1-O-alkyl-2-acyl-sn-glycerol
RHEA:44952	(2E)-octenoyl-CoA + H(+) + NADPH = NADP(+) + octanoyl-CoA	CHEBI:62242	NA	(2E)-octenoyl-CoA	NA
RHEA:44956	(2E)-hexenoyl-CoA + H(+) + NADPH = hexanoyl-CoA + NADP(+)	CHEBI:62077	NA	(2E)-hexenoyl-CoA	NA
RHEA:44960	(2E)-decenoyl-CoA + H(+) + NADPH = decanoyl-CoA + NADP(+)	CHEBI:61406	NA	(2E)-decenoyl-CoA	NA
RHEA:44964	(2E)-dodecenoyl-CoA + H(+) + NADPH = dodecanoyl-CoA + NADP(+)	CHEBI:57330	NA	(2E)-dodecenoyl-CoA	NA
RHEA:44968	(2E)-tetradecenoyl-CoA + H(+) + NADPH = NADP(+) + tetradecanoyl-CoA	CHEBI:61405	NA	(2E)-tetradecenoyl-CoA	NA
RHEA:44972	(R)-carnitine + hexanoyl-CoA = CoA + O-hexanoyl-(R)-carnitine	NA	CHEBI:84834	NA	O-hexanoyl-(R)-carnitine
RHEA:44976	(R)-carnitine + propanoyl-CoA = CoA + O-propanoyl-(R)-carnitine	NA	CHEBI:53210	NA	O-propanoyl-(R)-carnitine
RHEA:44980	(R)-carnitine + butanoyl-CoA = CoA + O-butanoyl-(R)-carnitine	NA	CHEBI:21949	NA	O-butanoyl-(R)-carnitine
RHEA:44984	(R)-carnitine + 3-methylbutanoyl-CoA = CoA + O-3-methylbutanoyl-(R)-carnitine	CHEBI:57345	CHEBI:70819	3-methylbutanoyl-CoA	O-3-methylbutanoyl-(R)-carnitine
RHEA:44988	(R)-carnitine + 2-methylpropanoyl-CoA = CoA + O-isobutanoyl-(R)-carnitine	NA	CHEBI:84838	NA	O-isobutanoyl-(R)-carnitine
RHEA:44992	(R)-carnitine + 2-methylbutanoyl-CoA = CoA + O-2-methylbutanoyl-(R)-carnitine	CHEBI:57336	CHEBI:84840	2-methylbutanoyl-CoA	O-2-methylbutanoyl-(R)-carnitine
RHEA:44996	(R)-carnitine + acetoacetyl-CoA = CoA + O-3-oxobutanoyl-(R)-carnitine	NA	CHEBI:84841	NA	O-3-oxobutanoyl-(R)-carnitine
RHEA:45000	(R)-carnitine + 3-hydroxybutanoyl-CoA = CoA + O-3-hydroxybutanoyl-(R)-carnitine	CHEBI:78611	CHEBI:84842	3-hydroxybutanoyl-CoA	O-3-hydroxybutanoyl-(R)-carnitine
RHEA:45004	(R)-carnitine + 2,6-dimethylheptanoyl-CoA = CoA + O-2,6-dimethylheptanoyl-(R)-carnitine	CHEBI:84847	CHEBI:84843	2,6-dimethylheptanoyl-CoA	O-2,6-dimethylheptanoyl-(R)-carnitine
RHEA:45008	H2O + N-(octadecanoyl)-sphinganine = octadecanoate + sphinganine	CHEBI:67033	NA	N-(octadecanoyl)-sphinganine	NA
RHEA:45012	H2O + N-(octadecanoyl)-4-hydroxysphinganine = 4-hydroxysphinganine + octadecanoate	CHEBI:67035	NA	N-(octadecanoyl)-4-hydroxysphinganine	NA
RHEA:45016	5-methyltetrahydropteroyltri-L-glutamate + L-selenohomocysteine = L-selenomethionine + tetrahydropteroyltri-L-glutamate	CHEBI:58207,CHEBI:84850	CHEBI:58140,CHEBI:62621	5-methyltetrahydropteroyltri-L-glutamate,L-selenohomocysteine	tetrahydropteroyltri-L-glutamate,L-selenomethionine
RHEA:45028	(2S)-methylsuccinyl-CoA + H(+) + oxidized [electron-transfer flavoprotein] = 2-methylfumaryl-CoA + reduced [electron-transfer flavoprotein]	CHEBI:84866	CHEBI:75635	(2S)-methylsuccinyl-CoA	2-methylfumaryl-CoA
RHEA:45040	2 [Fe(III)cytochrome c] + hydroxylamine = 2 [Fe(II)cytochrome c] + 2 H(+) + nitroxyl	NA	CHEBI:84879	NA	nitroxyl
RHEA:45048	acetamide + H2O = acetate + NH4(+)	CHEBI:27856	NA	acetamide	NA
RHEA:45052	(2E)-butenoyl-CoA + (R)-carnitine = CoA + O-(2E)-butenoyl-(R)-carnitine	NA	CHEBI:84898	NA	O-(2E)-butenoyl-(R)-carnitine
RHEA:45060	H2O + N-(9Z-octadecenoyl) ethanolamine = (9Z)-octadecenoate + ethanolamine	CHEBI:71466	NA	N-(9Z-octadecenoyl) ethanolamine	NA
RHEA:45064	H2O + N-hexadecanoylethanolamine = ethanolamine + hexadecanoate	CHEBI:71464	NA	N-hexadecanoylethanolamine	NA
RHEA:45068	(R)-carnitine + an acyl-CoA = CoA + O-acyl-(R)-carnitine	NA	CHEBI:75659	NA	O-acyl-(R)-carnitine
RHEA:45092	H2O + N-octanoylsphing-4-enine = octanoate + sphing-4-enine	CHEBI:45815	NA	N-octanoylsphing-4-enine	NA
RHEA:45116	(4R)-ipsdienol + NADP(+) = H(+) + ipsdienone + NADPH	CHEBI:84970	CHEBI:84966	(4R)-ipsdienol	ipsdienone
RHEA:45120	(4R)-ipsdienol + NAD(+) = H(+) + ipsdienone + NADH	CHEBI:84970	CHEBI:84966	(4R)-ipsdienol	ipsdienone
RHEA:45128	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphate + H2O = (9Z)-octadecenoate + 2-(9Z-octadecenoyl)-sn-glycero-3-phosphate + H(+)	NA	CHEBI:77593	NA	2-(9Z-octadecenoyl)-sn-glycero-3-phosphate
RHEA:45132	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine + H2O = 2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine + H(+) + hexadecanoate	CHEBI:73007	CHEBI:76088	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine	2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine
RHEA:45136	2,5-diamino-6-(1-D-ribosylamino)pyrimidin-4(3H)-one 5'-phosphate = 7,8-dihydroneopterin 3'-phosphate + H2O	CHEBI:59545	CHEBI:58762	2,5-diamino-6-(1-D-ribosylamino)pyrimidin-4(3H)-one 5'-phosphate	7,8-dihydroneopterin 3'-phosphate
RHEA:45148	3-(methylsulfanyl)acryloyl-CoA + H2O = 3-hydroxy-3-(methylsulfanyl)propanoyl-CoA	CHEBI:84994	CHEBI:84995	3-(methylsulfanyl)acryloyl-CoA	3-hydroxy-3-(methylsulfanyl)propanoyl-CoA
RHEA:45152	3-hydroxy-3-(methylsulfanyl)propanoyl-CoA = 3-oxopropanoyl-CoA + methanethiol	CHEBI:84995	CHEBI:84996	3-hydroxy-3-(methylsulfanyl)propanoyl-CoA	3-oxopropanoyl-CoA
RHEA:45156	3-oxopropanoyl-CoA + H2O = 3-oxopropanoate + CoA + H(+)	CHEBI:84996	NA	3-oxopropanoyl-CoA	NA
RHEA:45164	1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine + H2O = 2-(9Z,12Z)-octadecadienoyl-sn-glycero-3-phosphoethanolamine + H(+) + hexadecanoate	CHEBI:73008	CHEBI:76090	1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine	2-(9Z,12Z)-octadecadienoyl-sn-glycero-3-phosphoethanolamine
RHEA:45168	2 sinapoyl-CoA + spermidine = 2 CoA + 2 H(+) + N(1),N(8)-bis(sinapoyl)-spermidine	CHEBI:57393	CHEBI:85006	sinapoyl-CoA	N(1),N(8)-bis(sinapoyl)-spermidine
RHEA:45172	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine + 1,2-dihexadecanoyl-sn-glycero-3-phosphocholine = 2-hexadecanoyl-sn-glycero-3-phosphocholine + H(+) + N-hexadecanoyl-1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine	NA	CHEBI:78097	NA	N-hexadecanoyl-1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine
RHEA:45176	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine + 1,2-dihexadecanoyl-sn-glycero-3-phosphocholine = 1-hexadecanoyl-sn-glycero-3-phosphocholine + H(+) + N-hexadecanoyl-1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine	NA	CHEBI:78097	NA	N-hexadecanoyl-1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine
RHEA:45180	2 (E)-4-coumaroyl-CoA + spermidine = 2 CoA + 2 H(+) + N(1),N(8)-bis(coumaroyl)-spermidine	CHEBI:85008	CHEBI:85007	(E)-4-coumaroyl-CoA	N(1),N(8)-bis(coumaroyl)-spermidine
RHEA:45184	5-[(5-phospho-1-deoxy-D-ribulos-1-ylimino)methylamino]-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide + NH4(+) = 5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide + D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate + H(+) + H2O	CHEBI:58525	CHEBI:58278	5-[(5-phospho-1-deoxy-D-ribulos-1-ylimino)methylamino]-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide	D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate
RHEA:45188	a 1,2-diacyl-sn-glycero-3-phosphocholine + a 1,2-diacyl-sn-glycero-3-phosphoethanolamine = a 2-acyl-sn-glycero-3-phosphocholine + H(+) + N-acyl-1,2-diacyl-sn-glycero-3-phosphoethanolamine	NA	CHEBI:62537	NA	N-acyl-1,2-diacyl-sn-glycero-3-phosphoethanolamine
RHEA:45192	a 1,2-diacyl-sn-glycero-3-phosphocholine + a 1,2-diacyl-sn-glycero-3-phosphoethanolamine = a 1-acyl-sn-glycero-3-phosphocholine + H(+) + N-acyl-1,2-diacyl-sn-glycero-3-phosphoethanolamine	NA	CHEBI:62537	NA	N-acyl-1,2-diacyl-sn-glycero-3-phosphoethanolamine
RHEA:45196	5,6,7,8-tetrahydrosarcinapterin + [methyl-Co(III) corrinoid Fe-S protein] = 5-methyltetrahydrosarcinapterin + [Co(I) corrinoid Fe-S protein] + H(+)	CHEBI:59924,GENERIC:11111	GENERIC:11110,CHEBI:64267	5,6,7,8-tetrahydrosarcinapterin,[methyl-Co(III) corrinoid Fe-S protein]	[Co(I) corrinoid Fe-S protein],5-methyltetrahydrosarcinapterin
RHEA:45200	(6S)-5,6,7,8-tetrahydrofolate + [methyl-Co(III) corrinoid Fe-S protein] = (6S)-5-methyl-5,6,7,8-tetrahydrofolate + [Co(I) corrinoid Fe-S protein] + H(+)	GENERIC:11111	GENERIC:11110	[methyl-Co(III) corrinoid Fe-S protein]	[Co(I) corrinoid Fe-S protein]
RHEA:45204	[Co(I) methanol-specific corrinoid protein] + H(+) + methanol = [methyl-Co(III) methanol-specific corrinoid protein] + H2O	GENERIC:11114	GENERIC:11115	[Co(I) methanol-specific corrinoid protein]	[methyl-Co(III) methanol-specific corrinoid protein]
RHEA:45208	[methyl-Co(III) methanol-specific corrinoid protein] + coenzyme M = [Co(I) methanol-specific corrinoid protein] + H(+) + methyl-coenzyme M	GENERIC:11115	GENERIC:11114,CHEBI:58286	[methyl-Co(III) methanol-specific corrinoid protein]	[Co(I) methanol-specific corrinoid protein],methyl-coenzyme M
